Sequential	Short	Long	DataPack file	Profile table	Column heading description in profile
P4009	F_20_24_yr_Tot	Females_20_24_years_Total	P20A	P20	Total|FEMALES
P4010	F_25_34_Ud_wk_L_5_hrs	Females_25_34_years_Unpaid_domestic_work_number_of_hours_Less_than_5_hours	P20A	P20	Did unpaid domestic work: Less than 5 hours|FEMALES
P4011	F_25_34_Ud_wk_5_14_hrs	Females_25_34_years_Unpaid_domestic_work_number_of_hours_5_14_hours	P20A	P20	Did unpaid domestic work: 5-14 hours|FEMALES
P4012	F_25_34_Ud_wk_15_29_hrs	Females_25_34_years_Unpaid_domestic_work_number_of_hours_15_29_hours	P20A	P20	Did unpaid domestic work: 15-29 hours|FEMALES
P4013	F_25_34_Ud_wk_30h_more	Females_25_34_years_Unpaid_domestic_work_number_of_hours_30_hours_or_more	P20A	P20	Did unpaid domestic work: 30 hours or more|FEMALES
P4014	F_25_34_no_Ud_wk	Females_25_34_years_Unpaid_domestic_work_number_of_hours_Did_no_unpaid_domestic_work	P20A	P20	Did no unpaid domestic work|FEMALES
P4015	F_25_34_Ud_wk_ns	Females_25_34_years_Unpaid_domestic_work_number_of_hours_Not_stated	P20A	P20	Unpaid domestic work not stated|FEMALES
P4016	F_25_34_OS_v	Females_25_34_years_Overseas_visitors	P20A	P20	Overseas visitors|FEMALES
P4017	F_25_34_yr_Tot	Females_25_34_years_Total	P20A	P20	Total|FEMALES
P4018	F_35_44_Ud_wk_L_5_hrs	Females_35_44_years_Unpaid_domestic_work_number_of_hours_Less_than_5_hours	P20A	P20	Did unpaid domestic work: Less than 5 hours|FEMALES
P4019	F_35_44_Ud_wk_5_14_hrs	Females_35_44_years_Unpaid_domestic_work_number_of_hours_5_14_hours	P20A	P20	Did unpaid domestic work: 5-14 hours|FEMALES
P4020	F_35_44_Ud_wk_15_29_hrs	Females_35_44_years_Unpaid_domestic_work_number_of_hours_15_29_hours	P20A	P20	Did unpaid domestic work: 15-29 hours|FEMALES
P4021	F_35_44_Ud_wk_30h_more	Females_35_44_years_Unpaid_domestic_work_number_of_hours_30_hours_or_more	P20A	P20	Did unpaid domestic work: 30 hours or more|FEMALES
P4022	F_35_44_no_Ud_wk	Females_35_44_years_Unpaid_domestic_work_number_of_hours_Did_no_unpaid_domestic_work	P20A	P20	Did no unpaid domestic work|FEMALES
P4023	F_35_44_Ud_wk_ns	Females_35_44_years_Unpaid_domestic_work_number_of_hours_Not_stated	P20A	P20	Unpaid domestic work not stated|FEMALES
P4024	F_35_44_OS_v	Females_35_44_years_Overseas_visitors	P20A	P20	Overseas visitors|FEMALES
P4025	F_35_44_yr_Tot	Females_35_44_years_Total	P20A	P20	Total|FEMALES
P4026	F_45_54_Ud_wk_L_5_hrs	Females_45_54_years_Unpaid_domestic_work_number_of_hours_Less_than_5_hours	P20A	P20	Did unpaid domestic work: Less than 5 hours|FEMALES
P4027	F_45_54_Ud_wk_5_14_hrs	Females_45_54_years_Unpaid_domestic_work_number_of_hours_5_14_hours	P20A	P20	Did unpaid domestic work: 5-14 hours|FEMALES
P4028	F_45_54_Ud_wk_15_29_hrs	Females_45_54_years_Unpaid_domestic_work_number_of_hours_15_29_hours	P20A	P20	Did unpaid domestic work: 15-29 hours|FEMALES
P4029	F_45_54_Ud_wk_30h_more	Females_45_54_years_Unpaid_domestic_work_number_of_hours_30_hours_or_more	P20A	P20	Did unpaid domestic work: 30 hours or more|FEMALES
P4030	F_45_54_no_Ud_wk	Females_45_54_years_Unpaid_domestic_work_number_of_hours_Did_no_unpaid_domestic_work	P20A	P20	Did no unpaid domestic work|FEMALES
P4031	F_45_54_Ud_wk_ns	Females_45_54_years_Unpaid_domestic_work_number_of_hours_Not_stated	P20A	P20	Unpaid domestic work not stated|FEMALES
P4032	F_45_54_OS_v	Females_45_54_years_Overseas_visitors	P20A	P20	Overseas visitors|FEMALES
P4033	F_45_54_yr_Tot	Females_45_54_years_Total	P20A	P20	Total|FEMALES
P4034	F_55_64_Ud_wk_L_5_hrs	Females_55_64_years_Unpaid_domestic_work_number_of_hours_Less_than_5_hours	P20A	P20	Did unpaid domestic work: Less than 5 hours|FEMALES
P4035	F_55_64_Ud_wk_5_14_hrs	Females_55_64_years_Unpaid_domestic_work_number_of_hours_5_14_hours	P20A	P20	Did unpaid domestic work: 5-14 hours|FEMALES
P4036	F_55_64_Ud_wk_15_29_hrs	Females_55_64_years_Unpaid_domestic_work_number_of_hours_15_29_hours	P20A	P20	Did unpaid domestic work: 15-29 hours|FEMALES
P4037	F_55_64_Ud_wk_30h_more	Females_55_64_years_Unpaid_domestic_work_number_of_hours_30_hours_or_more	P20A	P20	Did unpaid domestic work: 30 hours or more|FEMALES
P4038	F_55_64_no_Ud_wk	Females_55_64_years_Unpaid_domestic_work_number_of_hours_Did_no_unpaid_domestic_work	P20A	P20	Did no unpaid domestic work|FEMALES
P4039	F_55_64_Ud_wk_ns	Females_55_64_years_Unpaid_domestic_work_number_of_hours_Not_stated	P20A	P20	Unpaid domestic work not stated|FEMALES
P4040	F_55_64_OS_v	Females_55_64_years_Overseas_visitors	P20A	P20	Overseas visitors|FEMALES
P4041	F_55_64_yr_Tot	Females_55_64_years_Total	P20A	P20	Total|FEMALES
P4042	F_65_74_Ud_wk_L_5_hrs	Females_65_74_years_Unpaid_domestic_work_number_of_hours_Less_than_5_hours	P20A	P20	Did unpaid domestic work: Less than 5 hours|FEMALES
P4043	F_65_74_Ud_wk_5_14_hrs	Females_65_74_years_Unpaid_domestic_work_number_of_hours_5_14_hours	P20A	P20	Did unpaid domestic work: 5-14 hours|FEMALES
P4044	F_65_74_Ud_wk_15_29_hrs	Females_65_74_years_Unpaid_domestic_work_number_of_hours_15_29_hours	P20A	P20	Did unpaid domestic work: 15-29 hours|FEMALES
P4045	F_65_74_Ud_wk_30h_more	Females_65_74_years_Unpaid_domestic_work_number_of_hours_30_hours_or_more	P20A	P20	Did unpaid domestic work: 30 hours or more|FEMALES
P4046	F_65_74_no_Ud_wk	Females_65_74_years_Unpaid_domestic_work_number_of_hours_Did_no_unpaid_domestic_work	P20A	P20	Did no unpaid domestic work|FEMALES
P4047	F_65_74_Ud_wk_ns	Females_65_74_years_Unpaid_domestic_work_number_of_hours_Not_stated	P20A	P20	Unpaid domestic work not stated|FEMALES
P4048	F_65_74_OS_v	Females_65_74_years_Overseas_visitors	P20A	P20	Overseas visitors|FEMALES
P4049	F_65_74_yr_Tot	Females_65_74_years_Total	P20A	P20	Total|FEMALES
P4050	F_75_84_Ud_wk_L_5_hrs	Females_75_84_years_Unpaid_domestic_work_number_of_hours_Less_than_5_hours	P20A	P20	Did unpaid domestic work: Less than 5 hours|FEMALES
P4051	F_75_84_Ud_wk_5_14_hrs	Females_75_84_years_Unpaid_domestic_work_number_of_hours_5_14_hours	P20A	P20	Did unpaid domestic work: 5-14 hours|FEMALES
P4052	F_75_84_Ud_wk_15_29_hrs	Females_75_84_years_Unpaid_domestic_work_number_of_hours_15_29_hours	P20A	P20	Did unpaid domestic work: 15-29 hours|FEMALES
P4053	F_75_84_Ud_wk_30h_more	Females_75_84_years_Unpaid_domestic_work_number_of_hours_30_hours_or_more	P20A	P20	Did unpaid domestic work: 30 hours or more|FEMALES
P4054	F_75_84_no_Ud_wk	Females_75_84_years_Unpaid_domestic_work_number_of_hours_Did_no_unpaid_domestic_work	P20A	P20	Did no unpaid domestic work|FEMALES
P4055	F_75_84_Ud_wk_ns	Females_75_84_years_Unpaid_domestic_work_number_of_hours_Not_stated	P20A	P20	Unpaid domestic work not stated|FEMALES
P4056	F_75_84_OS_v	Females_75_84_years_Overseas_visitors	P20A	P20	Overseas visitors|FEMALES
P4057	F_75_84_yr_Tot	Females_75_84_years_Total	P20A	P20	Total|FEMALES
P4058	F_85ov_Ud_wk_L_5_h	Females_85_years_and_over_Unpaid_domestic_work_number_of_hours_Less_than_5_hours	P20A	P20	Did unpaid domestic work: Less than 5 hours|FEMALES
P4059	F_85ov_Ud_wk_5_14_h	Females_85_years_and_over_Unpaid_domestic_work_number_of_hours_5_14_hours	P20A	P20	Did unpaid domestic work: 5-14 hours|FEMALES
P4060	F_85ov_Ud_wk_15_29_h	Females_85_years_and_over_Unpaid_domestic_work_number_of_hours_15_29_hours	P20A	P20	Did unpaid domestic work: 15-29 hours|FEMALES
P4061	F_85ov_Ud_wk_30h_more	Females_85_years_and_over_Unpaid_domestic_work_number_of_hours_30_hours_or_more	P20A	P20	Did unpaid domestic work: 30 hours or more|FEMALES
P4062	F_85ov_no_Ud_wk	Females_85_years_and_over_Unpaid_domestic_work_number_of_hours_Did_no_unpaid_domestic_work	P20A	P20	Did no unpaid domestic work|FEMALES
P4063	F_85ov_Ud_wk_ns	Females_85_years_and_over_Unpaid_domestic_work_number_of_hours_Not_stated	P20A	P20	Unpaid domestic work not stated|FEMALES
P4064	F_85ov_OS_v	Females_85_years_and_over_Overseas_visitors	P20A	P20	Overseas visitors|FEMALES
P4065	F_85_yr_over_Tot	Females_85_years_and_over_Total	P20A	P20	Total|FEMALES
P4066	F_Tot_Ud_wk_L_5_hrs	Females_Total_Unpaid_domestic_work_number_of_hours_Less_than_5_hours	P20A	P20	Did unpaid domestic work: Less than 5 hours|FEMALES
P4067	F_Tot_Ud_wk_5_14_hrs	Females_Total_Unpaid_domestic_work_number_of_hours_5_14_hours	P20A	P20	Did unpaid domestic work: 5-14 hours|FEMALES
P4068	F_Tot_Ud_wk_15_29_hrs	Females_Total_Unpaid_domestic_work_number_of_hours_15_29_hours	P20A	P20	Did unpaid domestic work: 15-29 hours|FEMALES
P4069	F_Tot_Ud_wk_30h_more	Females_Total_Unpaid_domestic_work_number_of_hours_30_hours_or_more	P20A	P20	Did unpaid domestic work: 30 hours or more|FEMALES
P4070	F_Tot_no_Ud_wk	Females_Total_Unpaid_domestic_work_number_of_hours_Did_no_unpaid_domestic_work	P20A	P20	Did no unpaid domestic work|FEMALES
P4071	F_Tot_Ud_wk_ns	Females_Total_Unpaid_domestic_work_number_of_hours_Not_stated	P20A	P20	Unpaid domestic work not stated|FEMALES
P4072	F_Total_OS_v	Females_Total_Overseas_visitors	P20A	P20	Overseas visitors|FEMALES
P4073	F_Tot_Tot	Females_Total_Total	P20A	P20	Total|FEMALES
P4074	P_15_19_Ud_wk_L_5_hrs	Persons_15_19_years_Unpaid_domestic_work_number_of_hours_Less_than_5_hours	P20A	P20	Did unpaid domestic work: Less than 5 hours|PERSONS
P4075	P_15_19_Ud_wk_5_14_hrs	Persons_15_19_years_Unpaid_domestic_work_number_of_hours_5_14_hours	P20A	P20	Did unpaid domestic work: 5-14 hours|PERSONS
P4076	P_15_19_Ud_wk_15_29_hrs	Persons_15_19_years_Unpaid_domestic_work_number_of_hours_15_29_hours	P20A	P20	Did unpaid domestic work: 15-29 hours|PERSONS
P4077	P_15_19_Ud_wk_30h_more	Persons_15_19_years_Unpaid_domestic_work_number_of_hours_30_hours_or_more	P20A	P20	Did unpaid domestic work: 30 hours or more|PERSONS
P4078	P_15_19_no_Ud_wk	Persons_15_19_years_Unpaid_domestic_work_number_of_hours_Did_no_unpaid_domestic_work	P20A	P20	Did no unpaid domestic work|PERSONS
P4079	P_15_19_Ud_wk_ns	Persons_15_19_years_Unpaid_domestic_work_number_of_hours_Not_stated	P20A	P20	Unpaid domestic work not stated|PERSONS
P4080	P_15_19_OS_v	Persons_15_19_years_Overseas_visitors	P20A	P20	Overseas visitors|PERSONS
P4081	P_15_19_yr_Tot	Persons_15_19_years_Total	P20A	P20	Total|PERSONS
P4082	P_20_24_Ud_wk_L_5_hrs	Persons_20_24_years_Unpaid_domestic_work_number_of_hours_Less_than_5_hours	P20A	P20	Did unpaid domestic work: Less than 5 hours|PERSONS
P4083	P_20_24_Ud_wk_5_14_hrs	Persons_20_24_years_Unpaid_domestic_work_number_of_hours_5_14_hours	P20A	P20	Did unpaid domestic work: 5-14 hours|PERSONS
P4084	P_20_24_Ud_wk_15_29_hrs	Persons_20_24_years_Unpaid_domestic_work_number_of_hours_15_29_hours	P20A	P20	Did unpaid domestic work: 15-29 hours|PERSONS
P4085	P_20_24_Ud_wk_30h_more	Persons_20_24_years_Unpaid_domestic_work_number_of_hours_30_hours_or_more	P20A	P20	Did unpaid domestic work: 30 hours or more|PERSONS
P4086	P_20_24_no_Ud_wk	Persons_20_24_years_Unpaid_domestic_work_number_of_hours_Did_no_unpaid_domestic_work	P20A	P20	Did no unpaid domestic work|PERSONS
P4087	P_20_24_Ud_wk_ns	Persons_20_24_years_Unpaid_domestic_work_number_of_hours_Not_stated	P20A	P20	Unpaid domestic work not stated|PERSONS
P4088	P_20_24_OS_v	Persons_20_24_years_Overseas_visitors	P20A	P20	Overseas visitors|PERSONS
P4089	P_20_24_yr_Tot	Persons_20_24_years_Total	P20A	P20	Total|PERSONS
P4090	P_25_34_Ud_wk_L_5_hrs	Persons_25_34_years_Unpaid_domestic_work_number_of_hours_Less_than_5_hours	P20A	P20	Did unpaid domestic work: Less than 5 hours|PERSONS
P4091	P_25_34_Ud_wk_5_14_hrs	Persons_25_34_years_Unpaid_domestic_work_number_of_hours_5_14_hours	P20A	P20	Did unpaid domestic work: 5-14 hours|PERSONS
P4092	P_25_34_Ud_wk_15_29_hrs	Persons_25_34_years_Unpaid_domestic_work_number_of_hours_15_29_hours	P20A	P20	Did unpaid domestic work: 15-29 hours|PERSONS
P4093	P_25_34_Ud_wk_30h_more	Persons_25_34_years_Unpaid_domestic_work_number_of_hours_30_hours_or_more	P20A	P20	Did unpaid domestic work: 30 hours or more|PERSONS
P4094	P_25_34_no_Ud_wk	Persons_25_34_years_Unpaid_domestic_work_number_of_hours_Did_no_unpaid_domestic_work	P20A	P20	Did no unpaid domestic work|PERSONS
P4095	P_25_34_Ud_wk_ns	Persons_25_34_years_Unpaid_domestic_work_number_of_hours_Not_stated	P20A	P20	Unpaid domestic work not stated|PERSONS
P4096	P_25_34_OS_v	Persons_25_34_years_Overseas_visitors	P20A	P20	Overseas visitors|PERSONS
P4097	P_25_34_yr_Tot	Persons_25_34_years_Total	P20A	P20	Total|PERSONS
P4098	P_35_44_Ud_wk_L_5_hrs	Persons_35_44_years_Unpaid_domestic_work_number_of_hours_Less_than_5_hours	P20A	P20	Did unpaid domestic work: Less than 5 hours|PERSONS
P4099	P_35_44_Ud_wk_5_14_hrs	Persons_35_44_years_Unpaid_domestic_work_number_of_hours_5_14_hours	P20A	P20	Did unpaid domestic work: 5-14 hours|PERSONS
P4100	P_35_44_Ud_wk_15_29_hrs	Persons_35_44_years_Unpaid_domestic_work_number_of_hours_15_29_hours	P20A	P20	Did unpaid domestic work: 15-29 hours|PERSONS
P4101	P_35_44_Ud_wk_30h_more	Persons_35_44_years_Unpaid_domestic_work_number_of_hours_30_hours_or_more	P20A	P20	Did unpaid domestic work: 30 hours or more|PERSONS
P4102	P_35_44_no_Ud_wk	Persons_35_44_years_Unpaid_domestic_work_number_of_hours_Did_no_unpaid_domestic_work	P20A	P20	Did no unpaid domestic work|PERSONS
P4103	P_35_44_Ud_wk_ns	Persons_35_44_years_Unpaid_domestic_work_number_of_hours_Not_stated	P20A	P20	Unpaid domestic work not stated|PERSONS
P4104	P_35_44_OS_v	Persons_35_44_years_Overseas_visitors	P20A	P20	Overseas visitors|PERSONS
P4105	P_35_44_yr_Tot	Persons_35_44_years_Total	P20A	P20	Total|PERSONS
P4106	P_45_54_Ud_wk_L_5_hrs	Persons_45_54_years_Unpaid_domestic_work_number_of_hours_Less_than_5_hours	P20A	P20	Did unpaid domestic work: Less than 5 hours|PERSONS
P4107	P_45_54_Ud_wk_5_14_hrs	Persons_45_54_years_Unpaid_domestic_work_number_of_hours_5_14_hours	P20A	P20	Did unpaid domestic work: 5-14 hours|PERSONS
P4108	P_45_54_Ud_wk_15_29_hrs	Persons_45_54_years_Unpaid_domestic_work_number_of_hours_15_29_hours	P20A	P20	Did unpaid domestic work: 15-29 hours|PERSONS
P4109	P_45_54_Ud_wk_30h_more	Persons_45_54_years_Unpaid_domestic_work_number_of_hours_30_hours_or_more	P20A	P20	Did unpaid domestic work: 30 hours or more|PERSONS
P4110	P_45_54_no_Ud_wk	Persons_45_54_years_Unpaid_domestic_work_number_of_hours_Did_no_unpaid_domestic_work	P20A	P20	Did no unpaid domestic work|PERSONS
P4111	P_45_54_Ud_wk_ns	Persons_45_54_years_Unpaid_domestic_work_number_of_hours_Not_stated	P20A	P20	Unpaid domestic work not stated|PERSONS
P4112	P_45_54_OS_v	Persons_45_54_years_Overseas_visitors	P20A	P20	Overseas visitors|PERSONS
P4113	P_45_54_yr_Tot	Persons_45_54_years_Total	P20A	P20	Total|PERSONS
P4114	P_55_64_Ud_wk_L_5_hrs	Persons_55_64_years_Unpaid_domestic_work_number_of_hours_Less_than_5_hours	P20B	P20	Did unpaid domestic work: Less than 5 hours|PERSONS
P4115	P_55_64_Ud_wk_5_14_hrs	Persons_55_64_years_Unpaid_domestic_work_number_of_hours_5_14_hours	P20B	P20	Did unpaid domestic work: 5-14 hours|PERSONS
P4116	P_55_64_Ud_wk_15_29_hrs	Persons_55_64_years_Unpaid_domestic_work_number_of_hours_15_29_hours	P20B	P20	Did unpaid domestic work: 15-29 hours|PERSONS
P4117	P_55_64_Ud_wk_30h_more	Persons_55_64_years_Unpaid_domestic_work_number_of_hours_30_hours_or_more	P20B	P20	Did unpaid domestic work: 30 hours or more|PERSONS
P4118	P_55_64_no_Ud_wk	Persons_55_64_years_Unpaid_domestic_work_number_of_hours_Did_no_unpaid_domestic_work	P20B	P20	Did no unpaid domestic work|PERSONS
P4119	P_55_64_Ud_wk_ns	Persons_55_64_years_Unpaid_domestic_work_number_of_hours_Not_stated	P20B	P20	Unpaid domestic work not stated|PERSONS
P4120	P_55_64_OS_v	Persons_55_64_years_Overseas_visitors	P20B	P20	Overseas visitors|PERSONS
P4121	P_55_64_yr_Tot	Persons_55_64_years_Total	P20B	P20	Total|PERSONS
P4122	P_65_74_Ud_wk_L_5_hrs	Persons_65_74_years_Unpaid_domestic_work_number_of_hours_Less_than_5_hours	P20B	P20	Did unpaid domestic work: Less than 5 hours|PERSONS
P4123	P_65_74_Ud_wk_5_14_hrs	Persons_65_74_years_Unpaid_domestic_work_number_of_hours_5_14_hours	P20B	P20	Did unpaid domestic work: 5-14 hours|PERSONS
P4124	P_65_74_Ud_wk_15_29_hrs	Persons_65_74_years_Unpaid_domestic_work_number_of_hours_15_29_hours	P20B	P20	Did unpaid domestic work: 15-29 hours|PERSONS
P4125	P_65_74_Ud_wk_30h_more	Persons_65_74_years_Unpaid_domestic_work_number_of_hours_30_hours_or_more	P20B	P20	Did unpaid domestic work: 30 hours or more|PERSONS
P4126	P_65_74_no_Ud_wk	Persons_65_74_years_Unpaid_domestic_work_number_of_hours_Did_no_unpaid_domestic_work	P20B	P20	Did no unpaid domestic work|PERSONS
P4127	P_65_74_Ud_wk_ns	Persons_65_74_years_Unpaid_domestic_work_number_of_hours_Not_stated	P20B	P20	Unpaid domestic work not stated|PERSONS
P4128	P_65_74_OS_v	Persons_65_74_years_Overseas_visitors	P20B	P20	Overseas visitors|PERSONS
P4129	P_65_74_yr_Tot	Persons_65_74_years_Total	P20B	P20	Total|PERSONS
P4130	P_75_84_Ud_wk_L_5_hrs	Persons_75_84_years_Unpaid_domestic_work_number_of_hours_Less_than_5_hours	P20B	P20	Did unpaid domestic work: Less than 5 hours|PERSONS
P4131	P_75_84_Ud_wk_5_14_hrs	Persons_75_84_years_Unpaid_domestic_work_number_of_hours_5_14_hours	P20B	P20	Did unpaid domestic work: 5-14 hours|PERSONS
P4132	P_75_84_Ud_wk_15_29_hrs	Persons_75_84_years_Unpaid_domestic_work_number_of_hours_15_29_hours	P20B	P20	Did unpaid domestic work: 15-29 hours|PERSONS
P4133	P_75_84_Ud_wk_30h_more	Persons_75_84_years_Unpaid_domestic_work_number_of_hours_30_hours_or_more	P20B	P20	Did unpaid domestic work: 30 hours or more|PERSONS
P4134	P_75_84_no_Ud_wk	Persons_75_84_years_Unpaid_domestic_work_number_of_hours_Did_no_unpaid_domestic_work	P20B	P20	Did no unpaid domestic work|PERSONS
P4135	P_75_84_Ud_wk_ns	Persons_75_84_years_Unpaid_domestic_work_number_of_hours_Not_stated	P20B	P20	Unpaid domestic work not stated|PERSONS
P4136	P_75_84_OS_v	Persons_75_84_years_Overseas_visitors	P20B	P20	Overseas visitors|PERSONS
P4137	P_75_84_yr_Tot	Persons_75_84_years_Total	P20B	P20	Total|PERSONS
P4138	P_85ov_Ud_wk_L_5_h	Persons_85_years_and_over_Unpaid_domestic_work_number_of_hours_Less_than_5_hours	P20B	P20	Did unpaid domestic work: Less than 5 hours|PERSONS
P4139	P_85ov_Ud_wk_5_14_h	Persons_85_years_and_over_Unpaid_domestic_work_number_of_hours_5_14_hours	P20B	P20	Did unpaid domestic work: 5-14 hours|PERSONS
P4140	P_85ov_Ud_wk_15_29_h	Persons_85_years_and_over_Unpaid_domestic_work_number_of_hours_15_29_hours	P20B	P20	Did unpaid domestic work: 15-29 hours|PERSONS
P4141	P_85ov_Ud_wk_30h_more	Persons_85_years_and_over_Unpaid_domestic_work_number_of_hours_30_hours_or_more	P20B	P20	Did unpaid domestic work: 30 hours or more|PERSONS
P4142	P_85ov_no_Ud_wk	Persons_85_years_and_over_Unpaid_domestic_work_number_of_hours_Did_no_unpaid_domestic_work	P20B	P20	Did no unpaid domestic work|PERSONS
P4143	P_85ov_Ud_wk_ns	Persons_85_years_and_over_Unpaid_domestic_work_number_of_hours_Not_stated	P20B	P20	Unpaid domestic work not stated|PERSONS
P4144	P_85ov_OS_v	Persons_85_years_and_over_Overseas_visitors	P20B	P20	Overseas visitors|PERSONS
P4145	P_85_yr_over_Tot	Persons_85_years_and_over_Total	P20B	P20	Total|PERSONS
P4146	P_Tot_Ud_wk_L_5_hrs	Persons_Total_Unpaid_domestic_work_number_of_hours_Less_than_5_hours	P20B	P20	Did unpaid domestic work: Less than 5 hours|PERSONS
P4147	P_Tot_Ud_wk_5_14_hrs	Persons_Total_Unpaid_domestic_work_number_of_hours_5_14_hours	P20B	P20	Did unpaid domestic work: 5-14 hours|PERSONS
P4148	P_Tot_Ud_wk_15_29_hrs	Persons_Total_Unpaid_domestic_work_number_of_hours_15_29_hours	P20B	P20	Did unpaid domestic work: 15-29 hours|PERSONS
P4149	P_Tot_Ud_wk_30h_more	Persons_Total_Unpaid_domestic_work_number_of_hours_30_hours_or_more	P20B	P20	Did unpaid domestic work: 30 hours or more|PERSONS
P4150	P_Tot_no_Ud_wk	Persons_Total_Unpaid_domestic_work_number_of_hours_Did_no_unpaid_domestic_work	P20B	P20	Did no unpaid domestic work|PERSONS
P4151	P_Tot_Ud_wk_ns	Persons_Total_Unpaid_domestic_work_number_of_hours_Not_stated	P20B	P20	Unpaid domestic work not stated|PERSONS
P4152	P_Total_OS_v	Persons_Total_Overseas_visitors	P20B	P20	Overseas visitors|PERSONS
P4153	P_Total_Total	Persons_Total_Total	P20B	P20	Total|PERSONS
P4154	M_15_19_Prov_unpaid_assist	Males_15_19_years_Unpaid_assistance_to_a_person_with_a_disability_Provided_unpaid_assistance	P21	P21	Provided unpaid assistance|MALES
P4155	M_15_19_No_unpaid_assist_prov	Males_15_19_years_Unpaid_assistance_to_a_person_with_a_disability_No_unpaid_assistance_provided	P21	P21	No unpaid assistance provided|MALES
P4156	M_15_19_yr_Unpaid_assist_ns	Males_15_19_years_Unpaid_assistance_to_a_person_with_a_disability_Not_stated	P21	P21	Unpaid assistance not stated|MALES
P4157	M_15_19_Overseas_visitors	Males_15_19_years_Overseas_visitors	P21	P21	Overseas visitors|MALES
P4158	M_15_19_years_Total	Males_15_19_years_Total	P21	P21	Total|MALES
P4159	M_20_24_Prov_unpaid_assist	Males_20_24_years_Unpaid_assistance_to_a_person_with_a_disability_Provided_unpaid_assistance	P21	P21	Provided unpaid assistance|MALES
P4160	M_20_24_No_unpaid_assist_prov	Males_20_24_years_Unpaid_assistance_to_a_person_with_a_disability_No_unpaid_assistance_provided	P21	P21	No unpaid assistance provided|MALES
P4161	M_20_24_yr_Unpaid_assist_ns	Males_20_24_years_Unpaid_assistance_to_a_person_with_a_disability_Not_stated	P21	P21	Unpaid assistance not stated|MALES
P4162	M_20_24_Overseas_visitors	Males_20_24_years_Overseas_visitors	P21	P21	Overseas visitors|MALES
P4163	M_20_24_years_Total	Males_20_24_years_Total	P21	P21	Total|MALES
P4164	M_25_34_Prov_unpaid_assist	Males_25_34_years_Unpaid_assistance_to_a_person_with_a_disability_Provided_unpaid_assistance	P21	P21	Provided unpaid assistance|MALES
P4165	M_25_34_No_unpaid_assist_prov	Males_25_34_years_Unpaid_assistance_to_a_person_with_a_disability_No_unpaid_assistance_provided	P21	P21	No unpaid assistance provided|MALES
P4166	M_25_34_yr_Unpaid_assist_ns	Males_25_34_years_Unpaid_assistance_to_a_person_with_a_disability_Not_stated	P21	P21	Unpaid assistance not stated|MALES
P4167	M_25_34_Overseas_visitors	Males_25_34_years_Overseas_visitors	P21	P21	Overseas visitors|MALES
P4168	M_25_34_years_Total	Males_25_34_years_Total	P21	P21	Total|MALES
P4169	M_35_44_Prov_unpaid_assist	Males_35_44_years_Unpaid_assistance_to_a_person_with_a_disability_Provided_unpaid_assistance	P21	P21	Provided unpaid assistance|MALES
P4170	M_35_44_No_unpaid_assist_prov	Males_35_44_years_Unpaid_assistance_to_a_person_with_a_disability_No_unpaid_assistance_provided	P21	P21	No unpaid assistance provided|MALES
P4171	M_35_44_yr_Unpaid_assist_ns	Males_35_44_years_Unpaid_assistance_to_a_person_with_a_disability_Not_stated	P21	P21	Unpaid assistance not stated|MALES
P4172	M_35_44_Overseas_visitors	Males_35_44_years_Overseas_visitors	P21	P21	Overseas visitors|MALES
P4173	M_35_44_years_Total	Males_35_44_years_Total	P21	P21	Total|MALES
P4174	M_45_54_Prov_unpaid_assist	Males_45_54_years_Unpaid_assistance_to_a_person_with_a_disability_Provided_unpaid_assistance	P21	P21	Provided unpaid assistance|MALES
P4175	M_45_54_No_unpaid_assist_prov	Males_45_54_years_Unpaid_assistance_to_a_person_with_a_disability_No_unpaid_assistance_provided	P21	P21	No unpaid assistance provided|MALES
P4176	M_45_54_Unpaid_assist_ns	Males_45_54_years_Unpaid_assistance_to_a_person_with_a_disability_Not_stated	P21	P21	Unpaid assistance not stated|MALES
P4177	M_45_54_Overseas_visitors	Males_45_54_years_Overseas_visitors	P21	P21	Overseas visitors|MALES
P4178	M_45_54_years_Total	Males_45_54_years_Total	P21	P21	Total|MALES
P4179	M_55_64_Prov_unpaid_assist	Males_55_64_years_Unpaid_assistance_to_a_person_with_a_disability_Provided_unpaid_assistance	P21	P21	Provided unpaid assistance|MALES
P4180	M_55_64_No_unpaid_assist_prov	Males_55_64_years_Unpaid_assistance_to_a_person_with_a_disability_No_unpaid_assistance_provided	P21	P21	No unpaid assistance provided|MALES
P4181	M_55_64_yr_Unpaid_assist_ns	Males_55_64_years_Unpaid_assistance_to_a_person_with_a_disability_Not_stated	P21	P21	Unpaid assistance not stated|MALES
P4182	M_55_64_Overseas_visitors	Males_55_64_years_Overseas_visitors	P21	P21	Overseas visitors|MALES
P4183	M_55_64_years_Total	Males_55_64_years_Total	P21	P21	Total|MALES
P4184	M_65_74_Prov_unpaid_assist	Males_65_74_years_Unpaid_assistance_to_a_person_with_a_disability_Provided_unpaid_assistance	P21	P21	Provided unpaid assistance|MALES
P4185	M_65_74_No_unpaid_assist_prov	Males_65_74_years_Unpaid_assistance_to_a_person_with_a_disability_No_unpaid_assistance_provided	P21	P21	No unpaid assistance provided|MALES
