Sequential	Short	Long	DataPack file	Profile table	Column heading description in profile
I1770	OH_R_Tot_DS_FUA	Other_households_Rented_Total_Dwelling_structure_Flat_unit_or_apartment	I10A	I10b	Flat\ unit or apartment|OTHER HOUSEHOLDS
I1771	OH_R_Tot_DS_OD_CCH	Other_households_Rented_Total_Dwelling_structure_Other_dwelling_Caravan_cabin_houseboat	I10A	I10b	Other dwelling: Caravan\ cabin\ houseboat|OTHER HOUSEHOLDS
I1772	OH_R_Tot_DS_OD_IH_t_SO	Other_households_Rented_Total_Dwelling_structure_Other_dwelling_Improvised_home_tent_sleepers_out	I10A	I10b	Other dwelling: Improvised home\ tent\ sleepers out|OTHER HOUSEHOLDS
I1773	OH_R_Tot_OD_HF_a_SO	Other_households_Rented_Total_Dwelling_structure_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc	I10A	I10b	Other dwelling: House or flat attached to a shop\ office\ etc.|OTHER HOUSEHOLDS
I1774	OH_R_Tot_DS_OD_Tot	Other_households_Rented_Total_Dwelling_structure_Other_dwelling_Total	I10A	I10b	Other dwelling: Total|OTHER HOUSEHOLDS
I1775	OH_R_Tot_DS_NS	Other_households_Rented_Total_Dwelling_structure_Not_stated	I10A	I10b	Dwelling structure not stated|OTHER HOUSEHOLDS
I1776	OH_R_Tot_DS_Tot	Other_households_Rented_Total_Dwelling_structure_Total	I10A	I10b	Total|OTHER HOUSEHOLDS
I1777	OH_OTT_DS_SH	Other_households_Other_tenure_type_Dwelling_structure_Separate_house	I10A	I10b	Separate house|OTHER HOUSEHOLDS
I1778	OH_OTT_DS_SDRTHT	Other_households_Other_tenure_type_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc	I10A	I10b	Semi-detached\ row or terrace house\ townhouse etc.|OTHER HOUSEHOLDS
I1779	OH_OTT_DS_FUA	Other_households_Other_tenure_type_Dwelling_structure_Flat_unit_or_apartment	I10A	I10b	Flat\ unit or apartment|OTHER HOUSEHOLDS
I1780	OH_OTT_DS_OD_CCH	Other_households_Other_tenure_type_Dwelling_structure_Other_dwelling_Caravan_cabin_houseboat	I10A	I10b	Other dwelling: Caravan\ cabin\ houseboat|OTHER HOUSEHOLDS
I1781	OH_OTT_DS_OD_IH_t_SO	Other_households_Other_tenure_type_Dwelling_structure_Other_dwelling_Improvised_home_tent_sleepers_out	I10A	I10b	Other dwelling: Improvised home\ tent\ sleepers out|OTHER HOUSEHOLDS
I1782	OH_OTT_OD_HF_a_SO	Other_households_Other_tenure_type_Dwelling_structure_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc	I10A	I10b	Other dwelling: House or flat attached to a shop\ office\ etc.|OTHER HOUSEHOLDS
I1783	OH_OTT_DS_OD_Tot	Other_households_Other_tenure_type_Dwelling_structure_Other_dwelling_Total	I10A	I10b	Other dwelling: Total|OTHER HOUSEHOLDS
I1784	OH_OTT_DS_NS	Other_households_Other_tenure_type_Dwelling_structure_Not_stated	I10A	I10b	Dwelling structure not stated|OTHER HOUSEHOLDS
I1785	OH_OTT_DS_Tot	Other_households_Other_tenure_type_Dwelling_structure_Total	I10A	I10b	Total|OTHER HOUSEHOLDS
I1786	OH_T_NS_DS_SH	Other_households_Tenure_type_not_stated_Dwelling_structure_Separate_house	I10A	I10b	Separate house|OTHER HOUSEHOLDS
I1787	OH_T_NS_DS_SDRTHT	Other_households_Tenure_type_not_stated_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc	I10A	I10b	Semi-detached\ row or terrace house\ townhouse etc.|OTHER HOUSEHOLDS
I1788	OH_T_NS_DS_FUA	Other_households_Tenure_type_not_stated_Dwelling_structure_Flat_unit_or_apartment	I10B	I10b	Flat\ unit or apartment|OTHER HOUSEHOLDS
I1789	OH_T_NS_DS_OD_CCH	Other_households_Tenure_type_not_stated_Dwelling_structure_Other_dwelling_Caravan_cabin_houseboat	I10B	I10b	Other dwelling: Caravan\ cabin\ houseboat|OTHER HOUSEHOLDS
I1790	OH_T_NS_DS_OD_IH_t_SO	Other_households_Tenure_type_not_stated_Dwelling_structure_Other_dwelling_Improvised_home_tent_sleepers_out	I10B	I10b	Other dwelling: Improvised home\ tent\ sleepers out|OTHER HOUSEHOLDS
I1791	OH_T_NS_OD_HF_a_SO	Other_households_Tenure_type_not_stated_Dwelling_structure_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc	I10B	I10b	Other dwelling: House or flat attached to a shop\ office\ etc.|OTHER HOUSEHOLDS
I1792	OH_T_NS_DS_OD_Tot	Other_households_Tenure_type_not_stated_Dwelling_structure_Other_dwelling_Total	I10B	I10b	Other dwelling: Total|OTHER HOUSEHOLDS
I1793	OH_T_NS_DS_NS	Other_households_Tenure_type_not_stated_Dwelling_structure_Not_stated	I10B	I10b	Dwelling structure not stated|OTHER HOUSEHOLDS
I1794	OH_T_NS_DS_Tot	Other_households_Tenure_type_not_stated_Dwelling_structure_Total	I10B	I10b	Total|OTHER HOUSEHOLDS
I1795	OH_Tot_DS_SHouse	Other_households_Total_Dwelling_structure_Separate_house	I10B	I10b	Separate house|OTHER HOUSEHOLDS
I1796	OH_Tot_DS_SDRTHT	Other_households_Total_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc	I10B	I10b	Semi-detached\ row or terrace house\ townhouse etc.|OTHER HOUSEHOLDS
I1797	OH_Tot_DS_F_u_or_a	Other_households_Total_Dwelling_structure_Flat_unit_or_apartment	I10B	I10b	Flat\ unit or apartment|OTHER HOUSEHOLDS
I1798	OH_Tot_DS_OD_CCHb	Other_Households_Total_Dwelling_structure_Other_dwelling_Caravan_cabin_houseboat	I10B	I10b	Other dwelling: Caravan\ cabin\ houseboat|OTHER HOUSEHOLDS
I1799	OH_Tot_DS_OD_IH_t_SO	Other_Households_Total_Dwelling_structure_Other_dwelling_Improvised_home_tent_sleepers_out	I10B	I10b	Other dwelling: Improvised home\ tent\ sleepers out|OTHER HOUSEHOLDS
I1800	OH_Tot_DS_OD_HF_a_to_a_s_o	Other_Households_Total_Dwelling_structure_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc	I10B	I10b	Other dwelling: House or flat attached to a shop\ office\ etc.|OTHER HOUSEHOLDS
I1801	OH_Tot_DS_OD_Tot	Other_Households_Total_Dwelling_structure_Other_dwelling_Total	I10B	I10b	Other dwelling: Total|OTHER HOUSEHOLDS
I1802	OH_Tot_DS_NS	Other_Households_Total_Dwelling_structure_Not_stated	I10B	I10b	Dwelling structure not stated|OTHER HOUSEHOLDS
I1803	OH_Tot_Tot	Other_households_Total_Total	I10B	I10b	Total|OTHER HOUSEHOLDS
I1804	T_h_OO_DS_SH	Total_households_Owned_outright_Dwelling_structure_Separate_house	I10B	I10c	Separate house|TOTAL HOUSEHOLDS
I1805	T_h_OO_DS_SDRTHT	Total_households_Owned_outright_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc	I10B	I10c	Semi-detached\ row or terrace house\ townhouse etc.|TOTAL HOUSEHOLDS
I1806	T_h_OO_DS_FUA	Total_households_Owned_outright_Dwelling_structure_Flat_unit_or_apartment	I10B	I10c	Flat\ unit or apartment|TOTAL HOUSEHOLDS
I1807	T_h_OO_DS_OD_CCH	Total_households_Owned_outright_Dwelling_structure_Other_dwelling_Caravan_cabin_houseboat	I10B	I10c	Other dwelling: Caravan\ cabin\ houseboat|TOTAL HOUSEHOLDS
I1808	T_h_OO_DS_OD_IH_t_SO	Total_households_Owned_outright_Dwelling_structure_Other_dwelling_Improvised_home_tent_sleepers_out	I10B	I10c	Other dwelling: Improvised home\ tent\ sleepers out|TOTAL HOUSEHOLDS
I1809	T_h_OO_OD_HF_a_SO	Total_households_Owned_outright_Dwelling_structure_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc	I10B	I10c	Other dwelling: House or flat attached to a shop\ office\ etc.|TOTAL HOUSEHOLDS
I1810	T_h_OO_DS_OD_Tot	Total_households_Owned_outright_Dwelling_structure_Other_dwelling_Total	I10B	I10c	Other dwelling: Total|TOTAL HOUSEHOLDS
I1811	T_h_OO_DS_NS	Total_households_Owned_outright_Dwelling_structure_Not_stated	I10B	I10c	Dwelling structure not stated|TOTAL HOUSEHOLDS
I1812	T_h_OO_DS_Tot	Total_households_Owned_outright_Dwelling_structure_Total	I10B	I10c	Total|TOTAL HOUSEHOLDS
I1813	T_h_M_DS_SH	Total_households_Owned_with_a_mortgage_Dwelling_structure_Separate_house	I10B	I10c	Separate house|TOTAL HOUSEHOLDS
I1814	T_h_M_DS_SDRTHT	Total_households_Owned_with_a_mortgage_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc	I10B	I10c	Semi-detached\ row or terrace house\ townhouse etc.|TOTAL HOUSEHOLDS
I1815	T_h_M_DS_FUA	Total_households_Owned_with_a_mortgage_Dwelling_structure_Flat_unit_or_apartment	I10B	I10c	Flat\ unit or apartment|TOTAL HOUSEHOLDS
I1816	T_h_M_DS_OD_CCH	Total_households_Owned_with_a_mortgage_Dwelling_structure_Other_dwelling_Caravan_cabin_houseboat	I10B	I10c	Other dwelling: Caravan\ cabin\ houseboat|TOTAL HOUSEHOLDS
I1817	T_h_M_DS_OD_IH_t_SO	Total_households_Owned_with_a_mortgage_Dwelling_structure_Other_dwelling_Improvised_home_tent_sleepers_out	I10B	I10c	Other dwelling: Improvised home\ tent\ sleepers out|TOTAL HOUSEHOLDS
I1818	T_h_M_OD_HF_a_SO	Total_households_Owned_with_a_mortgage_Dwelling_structure_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc	I10B	I10c	Other dwelling: House or flat attached to a shop\ office\ etc.|TOTAL HOUSEHOLDS
I1819	T_h_M_DS_OD_Tot	Total_households_Owned_with_a_mortgage_Dwelling_structure_Other_dwelling_Total	I10B	I10c	Other dwelling: Total|TOTAL HOUSEHOLDS
I1820	T_h_M_DS_NS	Total_households_Owned_with_a_mortgage_Dwelling_structure_Not_stated	I10B	I10c	Dwelling structure not stated|TOTAL HOUSEHOLDS
I1821	T_h_M_DS_Tot	Total_households_Owned_with_a_mortgage_Dwelling_structure_Total	I10B	I10c	Total|TOTAL HOUSEHOLDS
I1822	T_h_RREA_DS_SH	Total_households_Rented_Real_estate_agent_Dwelling_structure_Separate_house	I10B	I10c	Separate house|TOTAL HOUSEHOLDS
I1823	T_h_RREA_DS_SDRTHT	Total_households_Rented_Real_estate_agent_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc	I10B	I10c	Semi-detached\ row or terrace house\ townhouse etc.|TOTAL HOUSEHOLDS
I1824	T_h_RREA_DS_FUA	Total_households_Rented_Real_estate_agent_Dwelling_structure_Flat_unit_or_apartment	I10B	I10c	Flat\ unit or apartment|TOTAL HOUSEHOLDS
I1825	T_h_RREA_DS_OD_CCH	Total_households_Rented_Real_estate_agent_Dwelling_structure_Other_dwelling_Caravan_cabin_houseboat	I10B	I10c	Other dwelling: Caravan\ cabin\ houseboat|TOTAL HOUSEHOLDS
I1826	T_h_RREA_DS_OD_IH_t_SO	Total_households_Rented_Real_estate_agent_Dwelling_structure_Other_dwelling_Improvised_home_tent_sleepers_out	I10B	I10c	Other dwelling: Improvised home\ tent\ sleepers out|TOTAL HOUSEHOLDS
I1827	T_h_RREA_OD_HF_a_SO	Total_households_Rented_Real_estate_agent_Dwelling_structure_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc	I10B	I10c	Other dwelling: House or flat attached to a shop\ office\ etc.|TOTAL HOUSEHOLDS
I1828	T_h_RREA_DS_OD_Tot	Total_households_Rented_Real_estate_agent_Dwelling_structure_Other_dwelling_Total	I10B	I10c	Other dwelling: Total|TOTAL HOUSEHOLDS
I1829	T_h_RREA_DS_NS	Total_households_Rented_Real_estate_agent_Dwelling_structure_Not_stated	I10B	I10c	Dwelling structure not stated|TOTAL HOUSEHOLDS
I1830	T_h_RREA_DS_Tot	Total_households_Rented_Real_estate_agent_Dwelling_structure_Total	I10B	I10c	Total|TOTAL HOUSEHOLDS
I1831	T_h_RHA_DS_SH	Total_households_Rented_State_or_territory_housing_authority_Dwelling_structure_Separate_house	I10B	I10c	Separate house|TOTAL HOUSEHOLDS
I1832	T_h_RHA_DS_SDRTHT	Total_households_Rented_State_or_territory_housing_authority_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc	I10B	I10c	Semi-detached\ row or terrace house\ townhouse etc.|TOTAL HOUSEHOLDS
I1833	T_h_RHA_DS_FUA	Total_households_Rented_State_or_territory_housing_authority_Dwelling_structure_Flat_unit_or_apartment	I10B	I10c	Flat\ unit or apartment|TOTAL HOUSEHOLDS
I1834	T_h_RHA_DS_OD_CCH	Total_households_Rented_State_or_territory_housing_authority_Dwelling_structure_Other_dwelling_Caravan_cabin_houseboat	I10B	I10c	Other dwelling: Caravan\ cabin\ houseboat|TOTAL HOUSEHOLDS
I1835	T_h_RHA_DS_OD_IH_t_SO	Total_households_Rented_State_or_territory_housing_authority_Dwelling_structure_Other_dwelling_Improvised_home_tent_sleepers_out	I10B	I10c	Other dwelling: Improvised home\ tent\ sleepers out|TOTAL HOUSEHOLDS
I1836	T_h_RHA_OD_HF_a_SO	Total_households_Rented_State_or_territory_housing_authority_Dwelling_structure_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc	I10B	I10c	Other dwelling: House or flat attached to a shop\ office\ etc.|TOTAL HOUSEHOLDS
I1837	T_h_RHA_DS_OD_Tot	Total_households_Rented_State_or_territory_housing_authority_Dwelling_structure_Other_dwelling_Total	I10B	I10c	Other dwelling: Total|TOTAL HOUSEHOLDS
I1838	T_h_RHA_DS_NS	Total_households_Rented_State_or_territory_housing_authority_Dwelling_structure_Not_stated	I10B	I10c	Dwelling structure not stated|TOTAL HOUSEHOLDS
I1839	T_h_RHA_DS_Tot	Total_households_Rented_State_or_territory_housing_authority_Dwelling_structure_Total	I10B	I10c	Total|TOTAL HOUSEHOLDS
I1840	T_h_R_PSH_DS_SH	Total_households_Rented_Person_not_in_same_household_Dwelling_structure_Separate_house	I10B	I10c	Separate house|TOTAL HOUSEHOLDS
I1841	T_h_R_PSH_DS_SDRTHT	Total_households_Rented_Person_not_in_same_household_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc	I10B	I10c	Semi-detached\ row or terrace house\ townhouse etc.|TOTAL HOUSEHOLDS
I1842	T_h_R_PSH_DS_FUA	Total_households_Rented_Person_not_in_same_household_Dwelling_structure_Flat_unit_or_apartment	I10B	I10c	Flat\ unit or apartment|TOTAL HOUSEHOLDS
I1843	T_h_R_PSH_DS_OD_CCH	Total_households_Rented_Person_not_in_same_household_Dwelling_structure_Other_dwelling_Caravan_cabin_houseboat	I10B	I10c	Other dwelling: Caravan\ cabin\ houseboat|TOTAL HOUSEHOLDS
I1844	T_h_R_PSH_DS_OD_IH_t_SO	Total_households_Rented_Person_not_in_same_household_Dwelling_structure_Other_dwelling_Improvised_home_tent_sleepers_out	I10B	I10c	Other dwelling: Improvised home\ tent\ sleepers out|TOTAL HOUSEHOLDS
I1845	T_h_R_PSH_OD_HF_a_SO	Total_households_Rented_Person_not_in_same_household_Dwelling_structure_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc	I10B	I10c	Other dwelling: House or flat attached to a shop\ office\ etc.|TOTAL HOUSEHOLDS
I1846	T_h_R_PSH_DS_OD_Tot	Total_households_Rented_Person_not_in_same_household_Dwelling_structure_Other_dwelling_Total	I10B	I10c	Other dwelling: Total|TOTAL HOUSEHOLDS
I1847	T_h_R_PSH_DS_NS	Total_households_Rented_Person_not_in_same_household_Dwelling_structure_Not_stated	I10B	I10c	Dwelling structure not stated|TOTAL HOUSEHOLDS
I1848	T_h_R_PSH_DS_Tot	Total_households_Rented_Person_not_in_same_household_Dwelling_structure_Total	I10B	I10c	Total|TOTAL HOUSEHOLDS
I1849	T_h_R_HCC_DS_SH	Total_households_Rented_Housing_co_operative_community_church_group_Dwelling_structure_Separate_house	I10B	I10c	Separate house|TOTAL HOUSEHOLDS
I1850	T_h_R_HCC_DS_SDRTHT	Total_households_Rented_Housing_co_operative_community_church_group_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc	I10B	I10c	Semi-detached\ row or terrace house\ townhouse etc.|TOTAL HOUSEHOLDS
I1851	T_h_R_HCC_DS_FUA	Total_households_Rented_Housing_co_operative_community_church_group_Dwelling_structure_Flat_unit_or_apartment	I10B	I10c	Flat\ unit or apartment|TOTAL HOUSEHOLDS
I1852	T_h_R_HCC_DS_OD_CCH	Total_households_Rented_Housing_co_operative_community_church_group_Dwelling_structure_Other_dwelling_Caravan_cabin_houseboat	I10B	I10c	Other dwelling: Caravan\ cabin\ houseboat|TOTAL HOUSEHOLDS
I1853	T_h_R_HCC_DS_OD_IH_t_SO	Total_households_Rented_Housing_co_operative_community_church_group_Dwelling_structure_Other_dwelling_Improvised_home_tent_sleepers_out	I10B	I10c	Other dwelling: Improvised home\ tent\ sleepers out|TOTAL HOUSEHOLDS
I1854	T_h_R_HCC_OD_HF_a_SO	Total_households_Rented_Housing_co_operative_community_church_group_Dwelling_structure_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc	I10B	I10c	Other dwelling: House or flat attached to a shop\ office\ etc.|TOTAL HOUSEHOLDS
I1855	T_h_R_HCC_DS_OD_Tot	Total_households_Rented_Housing_co_operative_community_church_group_Dwelling_structure_Other_dwelling_Total	I10B	I10c	Other dwelling: Total|TOTAL HOUSEHOLDS
I1856	T_h_R_HCC_DS_NS	Total_households_Rented_Housing_co_operative_community_church_group_Dwelling_structure_Not_stated	I10B	I10c	Dwelling structure not stated|TOTAL HOUSEHOLDS
I1857	T_h_R_HCC_DS_Tot	Total_households_Rented_Housing_co_operative_community_church_group_Dwelling_structure_Total	I10B	I10c	Total|TOTAL HOUSEHOLDS
I1858	T_h_R_OLT_DS_SH	Total_households_Rented_Other_landlord_type_Dwelling_structure_Separate_house	I10B	I10c	Separate house|TOTAL HOUSEHOLDS
I1859	T_h_R_OLT_DS_SDRTHT	Total_households_Rented_Other_landlord_type_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc	I10B	I10c	Semi-detached\ row or terrace house\ townhouse etc.|TOTAL HOUSEHOLDS
I1860	T_h_R_OLT_DS_FUA	Total_households_Rented_Other_landlord_type_Dwelling_structure_Flat_unit_or_apartment	I10B	I10c	Flat\ unit or apartment|TOTAL HOUSEHOLDS
I1861	T_h_R_OLT_DS_OD_CCH	Total_households_Rented_Other_landlord_type_Dwelling_structure_Other_dwelling_Caravan_cabin_houseboat	I10B	I10c	Other dwelling: Caravan\ cabin\ houseboat|TOTAL HOUSEHOLDS
I1862	T_h_R_OLT_DS_OD_IH_t_SO	Total_households_Rented_Other_landlord_type_Dwelling_structure_Other_dwelling_Improvised_home_tent_sleepers_out	I10B	I10c	Other dwelling: Improvised home\ tent\ sleepers out|TOTAL HOUSEHOLDS
I1863	T_h_R_OLT_OD_HF_a_SO	Total_households_Rented_Other_landlord_type_Dwelling_structure_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc	I10B	I10c	Other dwelling: House or flat attached to a shop\ office\ etc.|TOTAL HOUSEHOLDS
I1864	T_h_R_OLT_DS_OD_Tot	Total_households_Rented_Other_landlord_type_Dwelling_structure_Other_dwelling_Total	I10B	I10c	Other dwelling: Total|TOTAL HOUSEHOLDS
I1865	T_h_R_OLT_DS_NS	Total_households_Rented_Other_landlord_type_Dwelling_structure_Not_stated	I10B	I10c	Dwelling structure not stated|TOTAL HOUSEHOLDS
I1866	T_h_R_OLT_DS_Tot	Total_households_Rented_Other_landlord_type_Dwelling_structure_Total	I10B	I10c	Total|TOTAL HOUSEHOLDS
I1867	T_h_R_LNS_DS_SH	Total_households_Rented_Landlord_type_not_stated_Dwelling_structure_Separate_house	I10B	I10c	Separate house|TOTAL HOUSEHOLDS
I1868	T_h_R_LNS_DS_SDRTHT	Total_households_Rented_Landlord_type_not_stated_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc	I10B	I10c	Semi-detached\ row or terrace house\ townhouse etc.|TOTAL HOUSEHOLDS
I1869	T_h_R_LNS_DS_FUA	Total_households_Rented_Landlord_type_not_stated_Dwelling_structure_Flat_unit_or_apartment	I10B	I10c	Flat\ unit or apartment|TOTAL HOUSEHOLDS
I1870	T_h_R_LNS_DS_OD_CCH	Total_households_Rented_Landlord_type_not_stated_Dwelling_structure_Other_dwelling_Caravan_cabin_houseboat	I10B	I10c	Other dwelling: Caravan\ cabin\ houseboat|TOTAL HOUSEHOLDS
I1871	T_h_R_LNS_DS_OD_IH_t_SO	Total_households_Rented_Landlord_type_not_stated_Dwelling_structure_Other_dwelling_Improvised_home_tent_sleepers_out	I10B	I10c	Other dwelling: Improvised home\ tent\ sleepers out|TOTAL HOUSEHOLDS
I1872	T_h_R_LNS_OD_HF_a_SO	Total_households_Rented_Landlord_type_not_stated_Dwelling_structure_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc	I10B	I10c	Other dwelling: House or flat attached to a shop\ office\ etc.|TOTAL HOUSEHOLDS
I1873	T_h_R_LNS_DS_OD_Tot	Total_households_Rented_Landlord_type_not_stated_Dwelling_structure_Other_dwelling_Total	I10B	I10c	Other dwelling: Total|TOTAL HOUSEHOLDS
I1874	T_h_R_LNS_DS_NS	Total_households_Rented_Landlord_type_not_stated_Dwelling_structure_Not_stated	I10B	I10c	Dwelling structure not stated|TOTAL HOUSEHOLDS
I1875	T_h_R_LNS_DS_Tot	Total_households_Rented_Landlord_type_not_stated_Dwelling_structure_Total	I10B	I10c	Total|TOTAL HOUSEHOLDS
I1876	T_h_R_Tot_DS_SH	Total_households_Rented_Total_Dwelling_structure_Separate_house	I10B	I10c	Separate house|TOTAL HOUSEHOLDS
I1877	T_h_R_Tot_DS_SDRTHT	Total_households_Rented_Total_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc	I10B	I10c	Semi-detached\ row or terrace house\ townhouse etc.|TOTAL HOUSEHOLDS
I1878	T_h_R_Tot_DS_FUA	Total_households_Rented_Total_Dwelling_structure_Flat_unit_or_apartment	I10B	I10c	Flat\ unit or apartment|TOTAL HOUSEHOLDS
I1879	T_h_R_Tot_DS_OD_CCH	Total_households_Rented_Total_Dwelling_structure_Other_dwelling_Caravan_cabin_houseboat	I10B	I10c	Other dwelling: Caravan\ cabin\ houseboat|TOTAL HOUSEHOLDS
I1880	T_h_R_Tot_DS_OD_IH_t_SO	Total_households_Rented_Total_Dwelling_structure_Other_dwelling_Improvised_home_tent_sleepers_out	I10B	I10c	Other dwelling: Improvised home\ tent\ sleepers out|TOTAL HOUSEHOLDS
I1881	T_h_R_Tot_OD_HF_a_SO	Total_households_Rented_Total_Dwelling_structure_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc	I10B	I10c	Other dwelling: House or flat attached to a shop\ office\ etc.|TOTAL HOUSEHOLDS
I1882	T_h_R_Tot_DS_OD_Tot	Total_households_Rented_Total_Dwelling_structure_Other_dwelling_Total	I10B	I10c	Other dwelling: Total|TOTAL HOUSEHOLDS
I1883	T_h_R_Tot_DS_NS	Total_households_Rented_Total_Dwelling_structure_Not_stated	I10B	I10c	Dwelling structure not stated|TOTAL HOUSEHOLDS
I1884	T_h_R_Tot_DS_Tot	Total_households_Rented_Total_Dwelling_structure_Total	I10B	I10c	Total|TOTAL HOUSEHOLDS
I1885	T_h_OTT_DS_SH	Total_households_Other_tenure_type_Dwelling_structure_Separate_house	I10B	I10c	Separate house|TOTAL HOUSEHOLDS
I1886	T_h_OTT_DS_SDRTHT	Total_households_Other_tenure_type_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc	I10B	I10c	Semi-detached\ row or terrace house\ townhouse etc.|TOTAL HOUSEHOLDS
I1887	T_h_OTT_DS_FUA	Total_households_Other_tenure_type_Dwelling_structure_Flat_unit_or_apartment	I10B	I10c	Flat\ unit or apartment|TOTAL HOUSEHOLDS
I1888	T_h_OTT_DS_OD_CCH	Total_households_Other_tenure_type_Dwelling_structure_Other_dwelling_Caravan_cabin_houseboat	I10B	I10c	Other dwelling: Caravan\ cabin\ houseboat|TOTAL HOUSEHOLDS
I1889	T_h_OTT_DS_OD_IH_t_SO	Total_households_Other_tenure_type_Dwelling_structure_Other_dwelling_Improvised_home_tent_sleepers_out	I10B	I10c	Other dwelling: Improvised home\ tent\ sleepers out|TOTAL HOUSEHOLDS
I1890	T_h_OTT_OD_HF_a_SO	Total_households_Other_tenure_type_Dwelling_structure_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc	I10B	I10c	Other dwelling: House or flat attached to a shop\ office\ etc.|TOTAL HOUSEHOLDS
I1891	T_h_OTT_DS_OD_Tot	Total_households_Other_tenure_type_Dwelling_structure_Other_dwelling_Total	I10B	I10c	Other dwelling: Total|TOTAL HOUSEHOLDS
I1892	T_h_OTT_DS_NS	Total_households_Other_tenure_type_Dwelling_structure_Not_stated	I10B	I10c	Dwelling structure not stated|TOTAL HOUSEHOLDS
I1893	T_h_OTT_DS_Tot	Total_households_Other_tenure_type_Dwelling_structure_Total	I10B	I10c	Total|TOTAL HOUSEHOLDS
I1894	T_h_T_NS_DS_SH	Total_households_Tenure_type_not_stated_Dwelling_structure_Separate_house	I10B	I10c	Separate house|TOTAL HOUSEHOLDS
I1895	T_h_T_NS_DS_SDRTHT	Total_households_Tenure_type_not_stated_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc	I10B	I10c	Semi-detached\ row or terrace house\ townhouse etc.|TOTAL HOUSEHOLDS
I1896	T_h_T_NS_DS_FUA	Total_households_Tenure_type_not_stated_Dwelling_structure_Flat_unit_or_apartment	I10B	I10c	Flat\ unit or apartment|TOTAL HOUSEHOLDS
I1897	T_h_T_NS_DS_OD_CCH	Total_households_Tenure_type_not_stated_Dwelling_structure_Other_dwelling_Caravan_cabin_houseboat	I10B	I10c	Other dwelling: Caravan\ cabin\ houseboat|TOTAL HOUSEHOLDS
I1898	T_h_T_NS_DS_OD_IH_t_SO	Total_households_Tenure_type_not_stated_Dwelling_structure_Other_dwelling_Improvised_home_tent_sleepers_out	I10B	I10c	Other dwelling: Improvised home\ tent\ sleepers out|TOTAL HOUSEHOLDS
I1899	T_h_T_NS_OD_HF_a_SO	Total_households_Tenure_type_not_stated_Dwelling_structure_Other_dwelling_House_or_flat_attached_to_a_shop_office_etc	I10B	I10c	Other dwelling: House or flat attached to a shop\ office\ etc.|TOTAL HOUSEHOLDS
I1900	T_h_T_NS_DS_OD_Tot	Total_households_Tenure_type_not_stated_Dwelling_structure_Other_dwelling_Total	I10B	I10c	Other dwelling: Total|TOTAL HOUSEHOLDS
I1901	T_h_T_NS_DS_NS	Total_households_Tenure_type_not_stated_Dwelling_structure_Not_stated	I10B	I10c	Dwelling structure not stated|TOTAL HOUSEHOLDS
I1902	T_h_T_NS_DS_Tot	Total_households_Tenure_type_not_stated_Dwelling_structure_Total	I10B	I10c	Total|TOTAL HOUSEHOLDS
I1903	T_h_Tot_DS_SH	Total_households_Total_Dwelling_structure_Separate_house	I10B	I10c	Separate house|TOTAL HOUSEHOLDS
I1904	T_h_Tot_DS_SDRTHT	Total_households_Total_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc	I10B	I10c	Semi-detached\ row or terrace house\ townhouse etc.|TOTAL HOUSEHOLDS
I1905	T_h_Tot_DS_FUA	Total_households_Total_Dwelling_structure_Flat_unit_or_apartment	I10B	I10c	Flat\ unit or apartment|TOTAL HOUSEHOLDS
I1906	T_h_Tot_DS_OD_CCH	Total_households_Total_Dwelling_structure_Other_dwelling_Caravan_cabin_houseboat	I10B	I10c	Other dwelling: Caravan\ cabin\ houseboat|TOTAL HOUSEHOLDS
