Sequential	Short	Long	DataPack file	Profile table	Column heading description in profile
T9805	C06_1PF_CU15_NDS_1000_1399	2006_Census_One_parent_family_with_children_under_15_and_no_dependent_students_Mortgage_repayment_1000_1399	T25B	T25b	Mortgage repayment: $1000-$1399|2006 CENSUS
T9806	C06_1PF_CU15_NDS_1400_1799	2006_Census_One_parent_family_with_children_under_15_and_no_dependent_students_Mortgage_repayment_1400_1799	T25B	T25b	Mortgage repayment: $1400-$1799|2006 CENSUS
T9807	C06_1PF_CU15_NDS_1800_2399	2006_Census_One_parent_family_with_children_under_15_and_no_dependent_students_Mortgage_repayment_1800_2399	T25B	T25b	Mortgage repayment: $1800-$2399|2006 CENSUS
T9808	C06_1PF_CU15_NDS_2400_2999	2006_Census_One_parent_family_with_children_under_15_and_no_dependent_students_Mortgage_repayment_2400_2999	T25B	T25b	Mortgage repayment: $2400-$2999|2006 CENSUS
T9809	C06_1PF_CU15_NDS_3000_3999	2006_Census_One_parent_family_with_children_under_15_and_no_dependent_students_Mortgage_repayment_3000_3999	T25B	T25b	Mortgage repayment: $3000-$3999|2006 CENSUS
T9810	C06_1PF_CU15_NDS_4000ov	2006_Census_One_parent_family_with_children_under_15_and_no_dependent_students_Mortgage_repayment_4000_and_over	T25B	T25b	Mortgage repayment: $4000 and over|2006 CENSUS
T9811	C06_1PF_CU15_NDS_NS	2006_Census_One_parent_family_with_children_under_15_and_no_dependent_students_Mortgage_repayment_Not_stated	T25B	T25b	Mortgage repayment: Not stated|2006 CENSUS
T9812	C06_1PF_CU15_NDS_Tot	2006_Census_One_parent_family_with_children_under_15_and_no_dependent_students_Total	T25B	T25b	Total|2006 CENSUS
T9813	C06_1PF_NCu15DS_0_299	2006_Census_One_parent_family_with_no_children_under_15_and_with_dependent_students_Mortgage_repayment_0_299	T25B	T25b	Mortgage repayment: $1-$299|2006 CENSUS
T9814	C06_1PF_NCu15DS_300_449	2006_Census_One_parent_family_with_no_children_under_15_and_with_dependent_students_Mortgage_repayment_300_449	T25B	T25b	Mortgage repayment: $300-$449|2006 CENSUS
T9815	C06_1PF_NCu15DS_450_599	2006_Census_One_parent_family_with_no_children_under_15_and_with_dependent_students_Mortgage_repayment_450_599	T25B	T25b	Mortgage repayment: $450-$599|2006 CENSUS
T9816	C06_1PF_NCu15DS_600_799	2006_Census_One_parent_family_with_no_children_under_15_and_with_dependent_students_Mortgage_repayment_600_799	T25B	T25b	Mortgage repayment: $600-$799|2006 CENSUS
T9817	C06_1PF_NCu15DS_800_999	2006_Census_One_parent_family_with_no_children_under_15_and_with_dependent_students_Mortgage_repayment_800_999	T25B	T25b	Mortgage repayment: $800-$999|2006 CENSUS
T9818	C06_1PF_NCu15DS_1000_1399	2006_Census_One_parent_family_with_no_children_under_15_and_with_dependent_students_Mortgage_repayment_1000_1399	T25B	T25b	Mortgage repayment: $1000-$1399|2006 CENSUS
T9819	C06_1PF_NCu15DS_1400_1799	2006_Census_One_parent_family_with_no_children_under_15_and_with_dependent_students_Mortgage_repayment_1400_1799	T25B	T25b	Mortgage repayment: $1400-$1799|2006 CENSUS
T9820	C06_1PF_NCu15DS_1800_2399	2006_Census_One_parent_family_with_no_children_under_15_and_with_dependent_students_Mortgage_repayment_1800_2399	T25B	T25b	Mortgage repayment: $1800-$2399|2006 CENSUS
T9821	C06_1PF_NCu15DS_2400_2999	2006_Census_One_parent_family_with_no_children_under_15_and_with_dependent_students_Mortgage_repayment_2400_2999	T25B	T25b	Mortgage repayment: $2400-$2999|2006 CENSUS
T9822	C06_1PF_NCu15DS_3000_3999	2006_Census_One_parent_family_with_no_children_under_15_and_with_dependent_students_Mortgage_repayment_3000_3999	T25B	T25b	Mortgage repayment: $3000-$3999|2006 CENSUS
T9823	C06_1PF_NCu15DS_4000ov	2006_Census_One_parent_family_with_no_children_under_15_and_with_dependent_students_Mortgage_repayment_4000_and_over	T25B	T25b	Mortgage repayment: $4000 and over|2006 CENSUS
T9824	C06_1PF_NCu15DS_NS	2006_Census_One_parent_family_with_no_children_under_15_and_with_dependent_students_Mortgage_repayment_Not_stated	T25B	T25b	Mortgage repayment: Not stated|2006 CENSUS
T9825	C06_1PF_NCu15DS_Tot	2006_Census_One_parent_family_with_no_children_under_15_and_with_dependent_students_Total	T25B	T25b	Total|2006 CENSUS
T9826	C06_1PF_NDCO_0_299	2006_Census_One_parent_family_with_non_dependent_children_only_Mortgage_repayment_0_299	T25B	T25b	Mortgage repayment: $1-$299|2006 CENSUS
T9827	C06_1PF_NDCO_300_449	2006_Census_One_parent_family_with_non_dependent_children_only_Mortgage_repayment_300_449	T25B	T25b	Mortgage repayment: $300-$449|2006 CENSUS
T9828	C06_1PF_NDCO_450_599	2006_Census_One_parent_family_with_non_dependent_children_only_Mortgage_repayment_450_599	T25B	T25b	Mortgage repayment: $450-$599|2006 CENSUS
T9829	C06_1PF_NDCO_600_799	2006_Census_One_parent_family_with_non_dependent_children_only_Mortgage_repayment_600_799	T25B	T25b	Mortgage repayment: $600-$799|2006 CENSUS
T9830	C06_1PF_NDCO_800_999	2006_Census_One_parent_family_with_non_dependent_children_only_Mortgage_repayment_800_999	T25B	T25b	Mortgage repayment: $800-$999|2006 CENSUS
T9831	C06_1PF_NDCO_1000_1399	2006_Census_One_parent_family_with_non_dependent_children_only_Mortgage_repayment_1000_1399	T25B	T25b	Mortgage repayment: $1000-$1399|2006 CENSUS
T9832	C06_1PF_NDCO_1400_1799	2006_Census_One_parent_family_with_non_dependent_children_only_Mortgage_repayment_1400_1799	T25B	T25b	Mortgage repayment: $1400-$1799|2006 CENSUS
T9833	C06_1PF_NDCO_1800_2399	2006_Census_One_parent_family_with_non_dependent_children_only_Mortgage_repayment_1800_2399	T25B	T25b	Mortgage repayment: $1800-$2399|2006 CENSUS
T9834	C06_1PF_NDCO_2400_2999	2006_Census_One_parent_family_with_non_dependent_children_only_Mortgage_repayment_2400_2999	T25B	T25b	Mortgage repayment: $2400-$2999|2006 CENSUS
T9835	C06_1PF_NDCO_3000_3999	2006_Census_One_parent_family_with_non_dependent_children_only_Mortgage_repayment_3000_3999	T25B	T25b	Mortgage repayment: $3000-$3999|2006 CENSUS
T9836	C06_1PF_NDCO_4000ov	2006_Census_One_parent_family_with_non_dependent_children_only_Mortgage_repayment_4000_and_over	T25B	T25b	Mortgage repayment: $4000 and over|2006 CENSUS
T9837	C06_1PF_NDCO_NS	2006_Census_One_parent_family_with_non_dependent_children_only_Mortgage_repayment_Not_stated	T25B	T25b	Mortgage repayment: Not stated|2006 CENSUS
T9838	C06_1PF_NDCO_Tot	2006_Census_One_parent_family_with_non_dependent_children_only_Total	T25B	T25b	Total|2006 CENSUS
T9839	C06_1PF_T_0_299	2006_Census_One_parent_families_Total_Mortgage_repayment_0_299	T25B	T25b	Mortgage repayment: $1-$299|2006 CENSUS
T9840	C06_1PF_T_300_449	2006_Census_One_parent_families_Total_Mortgage_repayment_300_449	T25B	T25b	Mortgage repayment: $300-$449|2006 CENSUS
T9841	C06_1PF_T_450_599	2006_Census_One_parent_families_Total_Mortgage_repayment_450_599	T25B	T25b	Mortgage repayment: $450-$599|2006 CENSUS
T9842	C06_1PF_T_600_799	2006_Census_One_parent_families_Total_Mortgage_repayment_600_799	T25B	T25b	Mortgage repayment: $600-$799|2006 CENSUS
T9843	C06_1PF_T_800_999	2006_Census_One_parent_families_Total_Mortgage_repayment_800_999	T25B	T25b	Mortgage repayment: $800-$999|2006 CENSUS
T9844	C06_1PF_T_1000_1399	2006_Census_One_parent_families_Total_Mortgage_repayment_1000_1399	T25B	T25b	Mortgage repayment: $1000-$1399|2006 CENSUS
T9845	C06_1PF_T_1400_1799	2006_Census_One_parent_families_Total_Mortgage_repayment_1400_1799	T25B	T25b	Mortgage repayment: $1400-$1799|2006 CENSUS
T9846	C06_1PF_T_1800_2399	2006_Census_One_parent_families_Total_Mortgage_repayment_1800_2399	T25B	T25b	Mortgage repayment: $1800-$2399|2006 CENSUS
T9847	C06_1PF_T_2400_2999	2006_Census_One_parent_families_Total_Mortgage_repayment_2400_2999	T25B	T25b	Mortgage repayment: $2400-$2999|2006 CENSUS
T9848	C06_1PF_T_3000_3999	2006_Census_One_parent_families_Total_Mortgage_repayment_3000_3999	T25B	T25b	Mortgage repayment: $3000-$3999|2006 CENSUS
T9849	C06_1PF_T_4000ov	2006_Census_One_parent_families_Total_Mortgage_repayment_4000_and_over	T25B	T25b	Mortgage repayment: $4000 and over|2006 CENSUS
T9850	C06_1PF_T_NS	2006_Census_One_parent_families_Total_Mortgage_repayment_Not_stated	T25B	T25b	Mortgage repayment: Not stated|2006 CENSUS
T9851	C06_1PF_T_T	2006_Census_One_parent_families_Total_Total	T25B	T25b	Total|2006 CENSUS
T9852	C06_T_0_299	2006_Census_Total_Mortgage_repayment_0_299	T25B	T25b	Mortgage repayment: $1-$299|2006 CENSUS
T9853	C06_T_300_449	2006_Census_Total_Mortgage_repayment_300_449	T25B	T25b	Mortgage repayment: $300-$449|2006 CENSUS
T9854	C06_T_450_599	2006_Census_Total_Mortgage_repayment_450_599	T25B	T25b	Mortgage repayment: $450-$599|2006 CENSUS
T9855	C06_T_600_799	2006_Census_Total_Mortgage_repayment_600_799	T25B	T25b	Mortgage repayment: $600-$799|2006 CENSUS
T9856	C06_T_800_999	2006_Census_Total_Mortgage_repayment_800_999	T25B	T25b	Mortgage repayment: $800-$999|2006 CENSUS
T9857	C06_T_1000_1399	2006_Census_Total_Mortgage_repayment_1000_1399	T25B	T25b	Mortgage repayment: $1000-$1399|2006 CENSUS
T9858	C06_T_1400_1799	2006_Census_Total_Mortgage_repayment_1400_1799	T25B	T25b	Mortgage repayment: $1400-$1799|2006 CENSUS
T9859	C06_T_1800_2399	2006_Census_Total_Mortgage_repayment_1800_2399	T25B	T25b	Mortgage repayment: $1800-$2399|2006 CENSUS
T9860	C06_T_2400_2999	2006_Census_Total_Mortgage_repayment_2400_2999	T25B	T25b	Mortgage repayment: $2400-$2999|2006 CENSUS
T9861	C06_T_3000_3999	2006_Census_Total_Mortgage_repayment_3000_3999	T25B	T25b	Mortgage repayment: $3000-$3999|2006 CENSUS
T9862	C06_T_4000ov	2006_Census_Total_Mortgage_repayment_4000_and_over	T25B	T25b	Mortgage repayment: $4000 and over|2006 CENSUS
T9863	C06_T_NS	2006_Census_Total_Mortgage_repayment_Not_stated	T25B	T25b	Mortgage repayment: Not stated|2006 CENSUS
T9864	C06_T_T	2006_Census_Total_Total	T25B	T25b	Total|2006 CENSUS
T9865	C11_CFNC_0_299	2011_Census_Couple_family_with_no_children_Mortgage_repayment_0_299	T25B	T25c	Mortgage repayment: $1-$299|2011 CENSUS
T9866	C11_CFNC_300_449	2011_Census_Couple_family_with_no_children_Mortgage_repayment_300_449	T25B	T25c	Mortgage repayment: $300-$449|2011 CENSUS
T9867	C11_CFNC_450_599	2011_Census_Couple_family_with_no_children_Mortgage_repayment_450_599	T25B	T25c	Mortgage repayment: $450-$599|2011 CENSUS
T9868	C11_CFNC_600_799	2011_Census_Couple_family_with_no_children_Mortgage_repayment_600_799	T25B	T25c	Mortgage repayment: $600-$799|2011 CENSUS
T9869	C11_CFNC_800_999	2011_Census_Couple_family_with_no_children_Mortgage_repayment_800_999	T25B	T25c	Mortgage repayment: $800-$999|2011 CENSUS
T9870	C11_CFNC_1000_1399	2011_Census_Couple_family_with_no_children_Mortgage_repayment_1000_1399	T25B	T25c	Mortgage repayment: $1000-$1399|2011 CENSUS
T9871	C11_CFNC_1400_1799	2011_Census_Couple_family_with_no_children_Mortgage_repayment_1400_1799	T25B	T25c	Mortgage repayment: $1400-$1799|2011 CENSUS
T9872	C11_CFNC_1800_2399	2011_Census_Couple_family_with_no_children_Mortgage_repayment_1800_2399	T25B	T25c	Mortgage repayment: $1800-$2399|2011 CENSUS
T9873	C11_CFNC_2400_2999	2011_Census_Couple_family_with_no_children_Mortgage_repayment_2400_2999	T25B	T25c	Mortgage repayment: $2400-$2999|2011 CENSUS
T9874	C11_CFNC_3000_3999	2011_Census_Couple_family_with_no_children_Mortgage_repayment_3000_3999	T25B	T25c	Mortgage repayment: $3000-$3999|2011 CENSUS
T9875	C11_CFNC_4000ov	2011_Census_Couple_family_with_no_children_Mortgage_repayment_4000_and_over	T25B	T25c	Mortgage repayment: $4000 and over|2011 CENSUS
T9876	C11_CFNC_NS	2011_Census_Couple_family_with_no_children_Mortgage_repayment_Not_stated	T25B	T25c	Mortgage repayment: Not stated|2011 CENSUS
T9877	C11_CFNC_T	2011_Census_Couple_family_with_no_children_Total	T25B	T25c	Total|2011 CENSUS
T9878	C11_CF_Cu15DS_0_299	2011_Census_Couple_family_with_children_under_15_and_dependent_students_Mortgage_repayment_0_299	T25B	T25c	Mortgage repayment: $1-$299|2011 CENSUS
T9879	C11_CF_Cu15DS_300_449	2011_Census_Couple_family_with_children_under_15_and_dependent_students_Mortgage_repayment_300_449	T25B	T25c	Mortgage repayment: $300-$449|2011 CENSUS
T9880	C11_CF_Cu15DS_450_599	2011_Census_Couple_family_with_children_under_15_and_dependent_students_Mortgage_repayment_450_599	T25B	T25c	Mortgage repayment: $450-$599|2011 CENSUS
T9881	C11_CF_Cu15DS_600_799	2011_Census_Couple_family_with_children_under_15_and_dependent_students_Mortgage_repayment_600_799	T25B	T25c	Mortgage repayment: $600-$799|2011 CENSUS
T9882	C11_CF_Cu15DS_800_999	2011_Census_Couple_family_with_children_under_15_and_dependent_students_Mortgage_repayment_800_999	T25B	T25c	Mortgage repayment: $800-$999|2011 CENSUS
T9883	C11_CF_Cu15DS_1000_1399	2011_Census_Couple_family_with_children_under_15_and_dependent_students_Mortgage_repayment_1000_1399	T25B	T25c	Mortgage repayment: $1000-$1399|2011 CENSUS
T9884	C11_CF_Cu15DS_1400_1799	2011_Census_Couple_family_with_children_under_15_and_dependent_students_Mortgage_repayment_1400_1799	T25B	T25c	Mortgage repayment: $1400-$1799|2011 CENSUS
T9885	C11_CF_Cu15DS_1800_2399	2011_Census_Couple_family_with_children_under_15_and_dependent_students_Mortgage_repayment_1800_2399	T25B	T25c	Mortgage repayment: $1800-$2399|2011 CENSUS
T9886	C11_CF_Cu15DS_2400_2999	2011_Census_Couple_family_with_children_under_15_and_dependent_students_Mortgage_repayment_2400_2999	T25B	T25c	Mortgage repayment: $2400-$2999|2011 CENSUS
T9887	C11_CF_Cu15DS_3000_3999	2011_Census_Couple_family_with_children_under_15_and_dependent_students_Mortgage_repayment_3000_3999	T25B	T25c	Mortgage repayment: $3000-$3999|2011 CENSUS
T9888	C11_CF_Cu15DS_4000ov	2011_Census_Couple_family_with_children_under_15_and_dependent_students_Mortgage_repayment_4000_and_over	T25B	T25c	Mortgage repayment: $4000 and over|2011 CENSUS
T9889	C11_CF_Cu15DS_NS	2011_Census_Couple_family_with_children_under_15_and_dependent_students_Mortgage_repayment_Not_stated	T25B	T25c	Mortgage repayment: Not stated|2011 CENSUS
T9890	C11_CF_Cu15DS_Tot	2011_Census_Couple_family_with_children_under_15_and_dependent_students_Total	T25B	T25c	Total|2011 CENSUS
T9891	C11_CF_Cu15NDS_0_299	2011_Census_Couple_family_with_children_under_15_and_no_dependent_students_Mortgage_repayment_0_299	T25B	T25c	Mortgage repayment: $1-$299|2011 CENSUS
T9892	C11_CF_Cu15NDS_300_449	2011_Census_Couple_family_with_children_under_15_and_no_dependent_students_Mortgage_repayment_300_449	T25B	T25c	Mortgage repayment: $300-$449|2011 CENSUS
T9893	C11_CF_Cu15NDS_450_599	2011_Census_Couple_family_with_children_under_15_and_no_dependent_students_Mortgage_repayment_450_599	T25B	T25c	Mortgage repayment: $450-$599|2011 CENSUS
T9894	C11_CF_Cu15NDS_600_799	2011_Census_Couple_family_with_children_under_15_and_no_dependent_students_Mortgage_repayment_600_799	T25B	T25c	Mortgage repayment: $600-$799|2011 CENSUS
T9895	C11_CF_Cu15NDS_800_999	2011_Census_Couple_family_with_children_under_15_and_no_dependent_students_Mortgage_repayment_800_999	T25B	T25c	Mortgage repayment: $800-$999|2011 CENSUS
T9896	C11_CF_Cu15NDS_1000_1399	2011_Census_Couple_family_with_children_under_15_and_no_dependent_students_Mortgage_repayment_1000_1399	T25B	T25c	Mortgage repayment: $1000-$1399|2011 CENSUS
T9897	C11_CF_Cu15NDS_1400_1799	2011_Census_Couple_family_with_children_under_15_and_no_dependent_students_Mortgage_repayment_1400_1799	T25B	T25c	Mortgage repayment: $1400-$1799|2011 CENSUS
T9898	C11_CF_Cu15NDS_1800_2399	2011_Census_Couple_family_with_children_under_15_and_no_dependent_students_Mortgage_repayment_1800_2399	T25B	T25c	Mortgage repayment: $1800-$2399|2011 CENSUS
T9899	C11_CF_Cu15NDS_2400_2999	2011_Census_Couple_family_with_children_under_15_and_no_dependent_students_Mortgage_repayment_2400_2999	T25B	T25c	Mortgage repayment: $2400-$2999|2011 CENSUS
T9900	C11_CF_Cu15NDS_3000_3999	2011_Census_Couple_family_with_children_under_15_and_no_dependent_students_Mortgage_repayment_3000_3999	T25B	T25c	Mortgage repayment: $3000-$3999|2011 CENSUS
T9901	C11_CF_Cu15NDS_4000ov	2011_Census_Couple_family_with_children_under_15_and_no_dependent_students_Mortgage_repayment_4000_and_over	T25B	T25c	Mortgage repayment: $4000 and over|2011 CENSUS
T9902	C11_CF_Cu15NDS_NS	2011_Census_Couple_family_with_children_under_15_and_no_dependent_students_Mortgage_repayment_Not_stated	T25B	T25c	Mortgage repayment: Not stated|2011 CENSUS
T9903	C11_CF_Cu15NDS_Tot	2011_Census_Couple_family_with_children_under_15_and_no_dependent_students_Total	T25B	T25c	Total|2011 CENSUS
T9904	C11_CF_NCu15DS_0_299	2011_Census_Couple_family_with_no_children_under_15_and_with_dependent_students_Mortgage_repayment_0_299	T25B	T25c	Mortgage repayment: $1-$299|2011 CENSUS
T9905	C11_CF_NCu15DS_300_449	2011_Census_Couple_family_with_no_children_under_15_and_with_dependent_students_Mortgage_repayment_300_449	T25B	T25c	Mortgage repayment: $300-$449|2011 CENSUS
T9906	C11_CF_NCu15DS_450_599	2011_Census_Couple_family_with_no_children_under_15_and_with_dependent_students_Mortgage_repayment_450_599	T25B	T25c	Mortgage repayment: $450-$599|2011 CENSUS
T9907	C11_CF_NCu15DS_600_799	2011_Census_Couple_family_with_no_children_under_15_and_with_dependent_students_Mortgage_repayment_600_799	T25B	T25c	Mortgage repayment: $600-$799|2011 CENSUS
T9908	C11_CF_NCu15DS_800_999	2011_Census_Couple_family_with_no_children_under_15_and_with_dependent_students_Mortgage_repayment_800_999	T25B	T25c	Mortgage repayment: $800-$999|2011 CENSUS
T9909	C11_CF_NCu15DS_1000_1399	2011_Census_Couple_family_with_no_children_under_15_and_with_dependent_students_Mortgage_repayment_1000_1399	T25B	T25c	Mortgage repayment: $1000-$1399|2011 CENSUS
T9910	C11_CF_NCu15DS_1400_1799	2011_Census_Couple_family_with_no_children_under_15_and_with_dependent_students_Mortgage_repayment_1400_1799	T25B	T25c	Mortgage repayment: $1400-$1799|2011 CENSUS
T9911	C11_CF_NCu15DS_1800_2399	2011_Census_Couple_family_with_no_children_under_15_and_with_dependent_students_Mortgage_repayment_1800_2399	T25B	T25c	Mortgage repayment: $1800-$2399|2011 CENSUS
T9912	C11_CF_NCu15DS_2400_2999	2011_Census_Couple_family_with_no_children_under_15_and_with_dependent_students_Mortgage_repayment_2400_2999	T25B	T25c	Mortgage repayment: $2400-$2999|2011 CENSUS
T9913	C11_CF_NCu15DS_3000_3999	2011_Census_Couple_family_with_no_children_under_15_and_with_dependent_students_Mortgage_repayment_3000_3999	T25B	T25c	Mortgage repayment: $3000-$3999|2011 CENSUS
T9914	C11_CF_NCu15DS_4000ov	2011_Census_Couple_family_with_no_children_under_15_and_with_dependent_students_Mortgage_repayment_4000_and_over	T25B	T25c	Mortgage repayment: $4000 and over|2011 CENSUS
T9915	C11_CF_NCu15DS_NS	2011_Census_Couple_family_with_no_children_under_15_and_with_dependent_students_Mortgage_repayment_Not_stated	T25B	T25c	Mortgage repayment: Not stated|2011 CENSUS
T9916	C11_CF_NCu15DS_Tot	2011_Census_Couple_family_with_no_children_under_15_and_with_dependent_students_Total	T25B	T25c	Total|2011 CENSUS
T9917	C11_CF_NDCO_0_299	2011_Census_Couple_family_with_non_dependent_children_only_Mortgage_repayment_0_299	T25B	T25c	Mortgage repayment: $1-$299|2011 CENSUS
T9918	C11_CF_NDCO_300_449	2011_Census_Couple_family_with_non_dependent_children_only_Mortgage_repayment_300_449	T25B	T25c	Mortgage repayment: $300-$449|2011 CENSUS
T9919	C11_CF_NDCO_450_599	2011_Census_Couple_family_with_non_dependent_children_only_Mortgage_repayment_450_599	T25B	T25c	Mortgage repayment: $450-$599|2011 CENSUS
T9920	C11_CF_NDCO_600_799	2011_Census_Couple_family_with_non_dependent_children_only_Mortgage_repayment_600_799	T25B	T25c	Mortgage repayment: $600-$799|2011 CENSUS
T9921	C11_CF_NDCO_800_999	2011_Census_Couple_family_with_non_dependent_children_only_Mortgage_repayment_800_999	T25B	T25c	Mortgage repayment: $800-$999|2011 CENSUS
T9922	C11_CF_NDCO_1000_1399	2011_Census_Couple_family_with_non_dependent_children_only_Mortgage_repayment_1000_1399	T25B	T25c	Mortgage repayment: $1000-$1399|2011 CENSUS
T9923	C11_CF_NDCO_1400_1799	2011_Census_Couple_family_with_non_dependent_children_only_Mortgage_repayment_1400_1799	T25B	T25c	Mortgage repayment: $1400-$1799|2011 CENSUS
T9924	C11_CF_NDCO_1800_2399	2011_Census_Couple_family_with_non_dependent_children_only_Mortgage_repayment_1800_2399	T25B	T25c	Mortgage repayment: $1800-$2399|2011 CENSUS
T9925	C11_CF_NDCO_2400_2999	2011_Census_Couple_family_with_non_dependent_children_only_Mortgage_repayment_2400_2999	T25B	T25c	Mortgage repayment: $2400-$2999|2011 CENSUS
T9926	C11_CF_NDCO_3000_3999	2011_Census_Couple_family_with_non_dependent_children_only_Mortgage_repayment_3000_3999	T25B	T25c	Mortgage repayment: $3000-$3999|2011 CENSUS
T9927	C11_CF_NDCO_4000ov	2011_Census_Couple_family_with_non_dependent_children_only_Mortgage_repayment_4000_and_over	T25B	T25c	Mortgage repayment: $4000 and over|2011 CENSUS
T9928	C11_CF_NDCO_NS	2011_Census_Couple_family_with_non_dependent_children_only_Mortgage_repayment_Not_stated	T25B	T25c	Mortgage repayment: Not stated|2011 CENSUS
T9929	C11_CF_NDCO_Tot	2011_Census_Couple_family_with_non_dependent_children_only_Total	T25B	T25c	Total|2011 CENSUS
T9930	C11_T_0_299	2011_Census_Total_Mortgage_repayment_0_299	T25B	T25c	Mortgage repayment: $1-$299|2011 CENSUS
T9931	C11_T_300_449	2011_Census_Total_Mortgage_repayment_300_449	T25B	T25c	Mortgage repayment: $300-$449|2011 CENSUS
T9932	C11_T_450_599	2011_Census_Total_Mortgage_repayment_450_599	T25B	T25c	Mortgage repayment: $450-$599|2011 CENSUS
T9933	C11_T_600_799	2011_Census_Total_Mortgage_repayment_600_799	T25B	T25c	Mortgage repayment: $600-$799|2011 CENSUS
T9934	C11_T_800_999	2011_Census_Total_Mortgage_repayment_800_999	T25B	T25c	Mortgage repayment: $800-$999|2011 CENSUS
T9935	C11_T_1000_1399	2011_Census_Total_Mortgage_repayment_1000_1399	T25B	T25c	Mortgage repayment: $1000-$1399|2011 CENSUS
T9936	C11_T_1400_1799	2011_Census_Total_Mortgage_repayment_1400_1799	T25B	T25c	Mortgage repayment: $1400-$1799|2011 CENSUS
T9937	C11_T_1800_2399	2011_Census_Total_Mortgage_repayment_1800_2399	T25B	T25c	Mortgage repayment: $1800-$2399|2011 CENSUS
T9938	C11_T_2400_2999	2011_Census_Total_Mortgage_repayment_2400_2999	T25B	T25c	Mortgage repayment: $2400-$2999|2011 CENSUS
T9939	C11_T_3000_3999	2011_Census_Total_Mortgage_repayment_3000_3999	T25B	T25c	Mortgage repayment: $3000-$3999|2011 CENSUS
T9940	C11_T_4000ov	2011_Census_Total_Mortgage_repayment_4000_and_over	T25B	T25c	Mortgage repayment: $4000 and over|2011 CENSUS
T9941	C11_T_NS	2011_Census_Total_Mortgage_repayment_Not_stated	T25B	T25c	Mortgage repayment: Not stated|2011 CENSUS
T9942	C11_T_T	2011_Census_Total_Total	T25B	T25c	Total|2011 CENSUS
T9943	C11_1PF_Cu15DS_0_299	2011_Census_One_parent_family_with_children_under_15_and_dependent_students_Mortgage_repayment_0_299	T25B	T25c	Mortgage repayment: $1-$299|2011 CENSUS
T9944	C11_1PF_Cu15DS_300_449	2011_Census_One_parent_family_with_children_under_15_and_dependent_students_Mortgage_repayment_300_449	T25B	T25c	Mortgage repayment: $300-$449|2011 CENSUS
T9945	C11_1PF_Cu15DS_450_599	2011_Census_One_parent_family_with_children_under_15_and_dependent_students_Mortgage_repayment_450_599	T25B	T25c	Mortgage repayment: $450-$599|2011 CENSUS
T9946	C11_1PF_Cu15DS_600_799	2011_Census_One_parent_family_with_children_under_15_and_dependent_students_Mortgage_repayment_600_799	T25B	T25c	Mortgage repayment: $600-$799|2011 CENSUS
T9947	C11_1PF_Cu15DS_800_999	2011_Census_One_parent_family_with_children_under_15_and_dependent_students_Mortgage_repayment_800_999	T25B	T25c	Mortgage repayment: $800-$999|2011 CENSUS
T9948	C11_1PF_Cu15DS_1000_1399	2011_Census_One_parent_family_with_children_under_15_and_dependent_students_Mortgage_repayment_1000_1399	T25B	T25c	Mortgage repayment: $1000-$1399|2011 CENSUS
T9949	C11_1PF_Cu15DS_1400_1799	2011_Census_One_parent_family_with_children_under_15_and_dependent_students_Mortgage_repayment_1400_1799	T25B	T25c	Mortgage repayment: $1400-$1799|2011 CENSUS
T9950	C11_1PF_Cu15DS_1800_2399	2011_Census_One_parent_family_with_children_under_15_and_dependent_students_Mortgage_repayment_1800_2399	T25B	T25c	Mortgage repayment: $1800-$2399|2011 CENSUS
T9951	C11_1PF_Cu15DS_2400_2999	2011_Census_One_parent_family_with_children_under_15_and_dependent_students_Mortgage_repayment_2400_2999	T25B	T25c	Mortgage repayment: $2400-$2999|2011 CENSUS
T9952	C11_1PF_Cu15DS_3000_3999	2011_Census_One_parent_family_with_children_under_15_and_dependent_students_Mortgage_repayment_3000_3999	T25B	T25c	Mortgage repayment: $3000-$3999|2011 CENSUS
T9953	C11_1PF_Cu15DS_4000ov	2011_Census_One_parent_family_with_children_under_15_and_dependent_students_Mortgage_repayment_4000_and_over	T25C	T25c	Mortgage repayment: $4000 and over|2011 CENSUS
T9954	C11_1PF_Cu15DS_NS	2011_Census_One_parent_family_with_children_under_15_and_dependent_students_Mortgage_repayment_Not_stated	T25C	T25c	Mortgage repayment: Not stated|2011 CENSUS
T9955	C11_1PF_Cu15DS_Tot	2011_Census_One_parent_family_with_children_under_15_and_dependent_students_Total	T25C	T25c	Total|2011 CENSUS
T9956	C11_1PF_CU15_NDS_0_299	2011_Census_One_parent_family_with_children_under_15_and_no_dependent_students_Mortgage_repayment_0_299	T25C	T25c	Mortgage repayment: $1-$299|2011 CENSUS
T9957	C11_1PF_CU15_NDS_300_449	2011_Census_One_parent_family_with_children_under_15_and_no_dependent_students_Mortgage_repayment_300_449	T25C	T25c	Mortgage repayment: $300-$449|2011 CENSUS
T9958	C11_1PF_CU15_NDS_450_599	2011_Census_One_parent_family_with_children_under_15_and_no_dependent_students_Mortgage_repayment_450_599	T25C	T25c	Mortgage repayment: $450-$599|2011 CENSUS
T9959	C11_1PF_CU15_NDS_600_799	2011_Census_One_parent_family_with_children_under_15_and_no_dependent_students_Mortgage_repayment_600_799	T25C	T25c	Mortgage repayment: $600-$799|2011 CENSUS
