Sequential	Short	Long	DataPack file	Profile table	Column heading description in profile
X11502	M_450_599_DS_F_1or2_SB	450_599_Dwelling_structure_Flat_unit_or_apartment_In_a_1_or_2_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 1 or 2 storey block
X11503	M_450_599_DS_F_3SB	450_599_Dwelling_structure_Flat_unit_or_apartment_In_a_3_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 3 storey block
X11504	M_450_599_DS_F_4moSB	450_599_Dwelling_structure_Flat_unit_or_apartment_In_a_4_or_more_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 4 or more storey block
X11505	M_450_599_DS_F_AttH	450_599_Dwelling_structure_Flat_unit_or_apartment_Attached_to_a_house	X24A	X24	Dwelling structure: Flat\ unit or apartment: Attached to a house
X11506	M_450_599_DS_F_T	450_599_Dwelling_structure_Flat_unit_or_apartment_Total	X24A	X24	Dwelling structure: Flat\ unit or apartment: Total
X11507	M_450_599_DS_OD	450_599_Dwelling_structure_Other_dwelling	X24A	X24	Dwelling structure: Other dwelling
X11508	M_450_599_DS_NS	450_599_Dwelling_structure_not_stated	X24A	X24	Dwelling structure: Dwelling structure not stated
X11509	M_450_599_T	450_599_Total	X24A	X24	Total
X11510	M_600_799_DS_SH	600_799_Dwelling_structure_Separate_house	X24A	X24	Dwelling structure: Separate house
X11511	M_600_799_DS_SDRTH_1S	600_799_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_1_storey	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: 1 storey
X11512	M_600_799_DS_SDRTH_2morS	600_799_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_2_or_more_storeys	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: 2 or more storeys
X11513	M_600_799_DS_SDRTH_T	600_799_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_Total	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: Total
X11514	M_600_799_DS_F_1or2_SB	600_799_Dwelling_structure_Flat_unit_or_apartment_In_a_1_or_2_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 1 or 2 storey block
X11515	M_600_799_DS_F_3SB	600_799_Dwelling_structure_Flat_unit_or_apartment_In_a_3_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 3 storey block
X11516	M_600_799_DS_F_4moSB	600_799_Dwelling_structure_Flat_unit_or_apartment_In_a_4_or_more_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 4 or more storey block
X11517	M_600_799_DS_F_AttH	600_799_Dwelling_structure_Flat_unit_or_apartment_Attached_to_a_house	X24A	X24	Dwelling structure: Flat\ unit or apartment: Attached to a house
X11518	M_600_799_DS_F_T	600_799_Dwelling_structure_Flat_unit_or_apartment_Total	X24A	X24	Dwelling structure: Flat\ unit or apartment: Total
X11519	M_600_799_DS_OD	600_799_Dwelling_structure_Other_dwelling	X24A	X24	Dwelling structure: Other dwelling
X11520	M_600_799_DS_NS	600_799_Dwelling_structure_not_stated	X24A	X24	Dwelling structure: Dwelling structure not stated
X11521	M_600_799_T	600_799_Total	X24A	X24	Total
X11522	M_800_999_DS_SH	800_999_Dwelling_structure_Separate_house	X24A	X24	Dwelling structure: Separate house
X11523	M_800_999_DS_SDRTH_1S	800_999_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_1_storey	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: 1 storey
X11524	M_800_999_DS_SDRTH_2morS	800_999_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_2_or_more_storeys	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: 2 or more storeys
X11525	M_800_999_DS_SDRTH_T	800_999_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_Total	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: Total
X11526	M_800_999_DS_F_1or2_SB	800_999_Dwelling_structure_Flat_unit_or_apartment_In_a_1_or_2_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 1 or 2 storey block
X11527	M_800_999_DS_F_3SB	800_999_Dwelling_structure_Flat_unit_or_apartment_In_a_3_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 3 storey block
X11528	M_800_999_DS_F_4moSB	800_999_Dwelling_structure_Flat_unit_or_apartment_In_a_4_or_more_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 4 or more storey block
X11529	M_800_999_DS_F_AttH	800_999_Dwelling_structure_Flat_unit_or_apartment_Attached_to_a_house	X24A	X24	Dwelling structure: Flat\ unit or apartment: Attached to a house
X11530	M_800_999_DS_F_T	800_999_Dwelling_structure_Flat_unit_or_apartment_Total	X24A	X24	Dwelling structure: Flat\ unit or apartment: Total
X11531	M_800_999_DS_OD	800_999_Dwelling_structure_Other_dwelling	X24A	X24	Dwelling structure: Other dwelling
X11532	M_800_999_DS_NS	800_999_Dwelling_structure_not_stated	X24A	X24	Dwelling structure: Dwelling structure not stated
X11533	M_800_999_T	800_999_Total	X24A	X24	Total
X11534	M_1000_1199_DS_SH	1000_1199_Dwelling_structure_Separate_house	X24A	X24	Dwelling structure: Separate house
X11535	M_1000_1199_DS_SDRTH_1S	1000_1199_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_1_storey	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: 1 storey
X11536	M_1000_1199_DS_SDRTH_2morS	1000_1199_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_2_or_more_storeys	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: 2 or more storeys
X11537	M_1000_1199_DS_SDRTH_T	1000_1199_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_Total	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: Total
X11538	M_1000_1199_DS_F_1or2_SB	1000_1199_Dwelling_structure_Flat_unit_or_apartment_In_a_1_or_2_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 1 or 2 storey block
X11539	M_1000_1199_DS_F_3SB	1000_1199_Dwelling_structure_Flat_unit_or_apartment_In_a_3_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 3 storey block
X11540	M_1000_1199_DS_F_4moSB	1000_1199_Dwelling_structure_Flat_unit_or_apartment_In_a_4_or_more_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 4 or more storey block
X11541	M_1000_1199_DS_F_AttH	1000_1199_Dwelling_structure_Flat_unit_or_apartment_Attached_to_a_house	X24A	X24	Dwelling structure: Flat\ unit or apartment: Attached to a house
X11542	M_1000_1199_DS_F_T	1000_1199_Dwelling_structure_Flat_unit_or_apartment_Total	X24A	X24	Dwelling structure: Flat\ unit or apartment: Total
X11543	M_1000_1199_DS_OD	1000_1199_Dwelling_structure_Other_dwelling	X24A	X24	Dwelling structure: Other dwelling
X11544	M_1000_1199_DS_NS	1000_1199_Dwelling_structure_not_stated	X24A	X24	Dwelling structure: Dwelling structure not stated
X11545	M_1000_1199_T	1000_1199_Total	X24A	X24	Total
X11546	M_1200_1399_DS_SH	1200_1399_Dwelling_structure_Separate_house	X24A	X24	Dwelling structure: Separate house
X11547	M_1200_1399_DS_SDRTH_1S	1200_1399_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_1_storey	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: 1 storey
X11548	M_1200_1399_DS_SDRTH_2morS	1200_1399_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_2_or_more_storeys	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: 2 or more storeys
X11549	M_1200_1399_DS_SDRTH_T	1200_1399_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_Total	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: Total
X11550	M_1200_1399_DS_F_1or2_SB	1200_1399_Dwelling_structure_Flat_unit_or_apartment_In_a_1_or_2_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 1 or 2 storey block
X11551	M_1200_1399_DS_F_3SB	1200_1399_Dwelling_structure_Flat_unit_or_apartment_In_a_3_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 3 storey block
X11552	M_1200_1399_DS_F_4moSB	1200_1399_Dwelling_structure_Flat_unit_or_apartment_In_a_4_or_more_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 4 or more storey block
X11553	M_1200_1399_DS_F_AttH	1200_1399_Dwelling_structure_Flat_unit_or_apartment_Attached_to_a_house	X24A	X24	Dwelling structure: Flat\ unit or apartment: Attached to a house
X11554	M_1200_1399_DS_F_T	1200_1399_Dwelling_structure_Flat_unit_or_apartment_Total	X24A	X24	Dwelling structure: Flat\ unit or apartment: Total
X11555	M_1200_1399_DS_OD	1200_1399_Dwelling_structure_Other_dwelling	X24A	X24	Dwelling structure: Other dwelling
X11556	M_1200_1399_DS_NS	1200_1399_Dwelling_structure_not_stated	X24A	X24	Dwelling structure: Dwelling structure not stated
X11557	M_1200_1399_T	1200_1399_Total	X24A	X24	Total
X11558	M_1400_1599_DS_SH	1400_1599_Dwelling_structure_Separate_house	X24A	X24	Dwelling structure: Separate house
X11559	M_1400_1599_DS_SDRTH_1S	1400_1599_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_1_storey	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: 1 storey
X11560	M_1400_1599_DS_SDRTH_2morS	1400_1599_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_2_or_more_storeys	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: 2 or more storeys
X11561	M_1400_1599_DS_SDRTH_T	1400_1599_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_Total	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: Total
X11562	M_1400_1599_DS_F_1or2_SB	1400_1599_Dwelling_structure_Flat_unit_or_apartment_In_a_1_or_2_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 1 or 2 storey block
X11563	M_1400_1599_DS_F_3SB	1400_1599_Dwelling_structure_Flat_unit_or_apartment_In_a_3_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 3 storey block
X11564	M_1400_1599_DS_F_4moSB	1400_1599_Dwelling_structure_Flat_unit_or_apartment_In_a_4_or_more_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 4 or more storey block
X11565	M_1400_1599_DS_F_AttH	1400_1599_Dwelling_structure_Flat_unit_or_apartment_Attached_to_a_house	X24A	X24	Dwelling structure: Flat\ unit or apartment: Attached to a house
X11566	M_1400_1599_DS_F_T	1400_1599_Dwelling_structure_Flat_unit_or_apartment_Total	X24A	X24	Dwelling structure: Flat\ unit or apartment: Total
X11567	M_1400_1599_DS_OD	1400_1599_Dwelling_structure_Other_dwelling	X24A	X24	Dwelling structure: Other dwelling
X11568	M_1400_1599_DS_DS_NS	1400_1599_Dwelling_structure_Dwelling_structure_not_stated	X24A	X24	Dwelling structure: Dwelling structure not stated
X11569	M_1400_1599_T	1400_1599_Total	X24A	X24	Total
X11570	M_1600_1799_DS_SH	1600_1799_Dwelling_structure_Separate_house	X24A	X24	Dwelling structure: Separate house
X11571	M_1600_1799_DS_SDRTH_1S	1600_1799_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_1_storey	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: 1 storey
X11572	M_1600_1799_DS_SDRTH_2morS	1600_1799_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_2_or_more_storeys	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: 2 or more storeys
X11573	M_1600_1799_DS_SDRTH_T	1600_1799_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_Total	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: Total
X11574	M_1600_1799_DS_F_1or2_SB	1600_1799_Dwelling_structure_Flat_unit_or_apartment_In_a_1_or_2_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 1 or 2 storey block
X11575	M_1600_1799_DS_F_3SB	1600_1799_Dwelling_structure_Flat_unit_or_apartment_In_a_3_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 3 storey block
X11576	M_1600_1799_DS_F_4moSB	1600_1799_Dwelling_structure_Flat_unit_or_apartment_In_a_4_or_more_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 4 or more storey block
X11577	M_1600_1799_DS_F_AttH	1600_1799_Dwelling_structure_Flat_unit_or_apartment_Attached_to_a_house	X24A	X24	Dwelling structure: Flat\ unit or apartment: Attached to a house
X11578	M_1600_1799_DS_F_T	1600_1799_Dwelling_structure_Flat_unit_or_apartment_Total	X24A	X24	Dwelling structure: Flat\ unit or apartment: Total
X11579	M_1600_1799_DS_OD	1600_1799_Dwelling_structure_Other_dwelling	X24A	X24	Dwelling structure: Other dwelling
X11580	M_1600_1799_DS_NS	1600_1799_Dwelling_structure_not_stated	X24A	X24	Dwelling structure: Dwelling structure not stated
X11581	M_1600_1799_T	1600_1799_Total	X24A	X24	Total
X11582	M_1800_1999_DS_SH	1800_1999_Dwelling_structure_Separate_house	X24A	X24	Dwelling structure: Separate house
X11583	M_1800_1999_DS_SDRTH_1S	1800_1999_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_1_storey	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: 1 storey
X11584	M_1800_1999_DS_SDRTH_2morS	1800_1999_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_2_or_more_storeys	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: 2 or more storeys
X11585	M_1800_1999_DS_SDRTH_T	1800_1999_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_Total	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: Total
X11586	M_1800_1999_DS_F_1or2_SB	1800_1999_Dwelling_structure_Flat_unit_or_apartment_In_a_1_or_2_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 1 or 2 storey block
X11587	M_1800_1999_DS_F_3SB	1800_1999_Dwelling_structure_Flat_unit_or_apartment_In_a_3_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 3 storey block
X11588	M_1800_1999_DS_F_4moSB	1800_1999_Dwelling_structure_Flat_unit_or_apartment_In_a_4_or_more_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 4 or more storey block
X11589	M_1800_1999_DS_F_AttH	1800_1999_Dwelling_structure_Flat_unit_or_apartment_Attached_to_a_house	X24A	X24	Dwelling structure: Flat\ unit or apartment: Attached to a house
X11590	M_1800_1999_DS_F_T	1800_1999_Dwelling_structure_Flat_unit_or_apartment_Total	X24A	X24	Dwelling structure: Flat\ unit or apartment: Total
X11591	M_1800_1999_DS_OD	1800_1999_Dwelling_structure_Other_dwelling	X24A	X24	Dwelling structure: Other dwelling
X11592	M_1800_1999_DS_NS	1800_1999_Dwelling_structure_not_stated	X24A	X24	Dwelling structure: Dwelling structure not stated
X11593	M_1800_1999_T	1800_1999_Total	X24A	X24	Total
X11594	M_2000_2199_DS_SH	2000_2199_Dwelling_structure_Separate_house	X24A	X24	Dwelling structure: Separate house
X11595	M_2000_2199_DS_SDRTH_1S	2000_2199_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_1_storey	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: 1 storey
X11596	M_2000_2199_DS_SDRTH_2morS	2000_2199_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_2_or_more_storeys	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: 2 or more storeys
X11597	M_2000_2199_DS_SDRTH_T	2000_2199_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_Total	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: Total
X11598	M_2000_2199_DS_F_1or2_SB	2000_2199_Dwelling_structure_Flat_unit_or_apartment_In_a_1_or_2_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 1 or 2 storey block
X11599	M_2000_2199_DS_F_3SB	2000_2199_Dwelling_structure_Flat_unit_or_apartment_In_a_3_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 3 storey block
X11600	M_2000_2199_DS_F_4moSB	2000_2199_Dwelling_structure_Flat_unit_or_apartment_In_a_4_or_more_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 4 or more storey block
X11601	M_2000_2199_DS_F_AttH	2000_2199_Dwelling_structure_Flat_unit_or_apartment_Attached_to_a_house	X24A	X24	Dwelling structure: Flat\ unit or apartment: Attached to a house
X11602	M_2000_2199_DS_F_T	2000_2199_Dwelling_structure_Flat_unit_or_apartment_Total	X24A	X24	Dwelling structure: Flat\ unit or apartment: Total
X11603	M_2000_2199_DS_OD	2000_2199_Dwelling_structure_Other_dwelling	X24A	X24	Dwelling structure: Other dwelling
X11604	M_2000_2199_DS_NS	2000_2199_Dwelling_structure_not_stated	X24A	X24	Dwelling structure: Dwelling structure not stated
X11605	M_2000_2199_T	2000_2199_Total	X24A	X24	Total
X11606	M_2200_2399_DS_SH	2200_2399_Dwelling_structure_Separate_house	X24A	X24	Dwelling structure: Separate house
X11607	M_2200_2399_DS_SDRTH_1S	2200_2399_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_1_storey	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: 1 storey
X11608	M_2200_2399_DS_SDRTH_2morS	2200_2399_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_2_or_more_storeys	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: 2 or more storeys
X11609	M_2200_2399_DS_SDRTH_T	2200_2399_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_Total	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: Total
X11610	M_2200_2399_DS_F_1or2_SB	2200_2399_Dwelling_structure_Flat_unit_or_apartment_In_a_1_or_2_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 1 or 2 storey block
X11611	M_2200_2399_DS_F_3SB	2200_2399_Dwelling_structure_Flat_unit_or_apartment_In_a_3_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 3 storey block
X11612	M_2200_2399_DS_F_4moSB	2200_2399_Dwelling_structure_Flat_unit_or_apartment_In_a_4_or_more_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 4 or more storey block
X11613	M_2200_2399_DS_F_AttH	2200_2399_Dwelling_structure_Flat_unit_or_apartment_Attached_to_a_house	X24A	X24	Dwelling structure: Flat\ unit or apartment: Attached to a house
X11614	M_2200_2399_DS_F_T	2200_2399_Dwelling_structure_Flat_unit_or_apartment_Total	X24A	X24	Dwelling structure: Flat\ unit or apartment: Total
X11615	M_2200_2399_DS_OD	2200_2399_Dwelling_structure_Other_dwelling	X24A	X24	Dwelling structure: Other dwelling
X11616	M_2200_2399_DS_NS	2200_2399_Dwelling_structure_not_stated	X24A	X24	Dwelling structure: Dwelling structure not stated
X11617	M_2200_2399_T	2200_2399_Total	X24A	X24	Total
X11618	M_2400_2599_DS_SH	2400_2599_Dwelling_structure_Separate_house	X24A	X24	Dwelling structure: Separate house
X11619	M_2400_2599_DS_SDRTH_1S	2400_2599_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_1_storey	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: 1 storey
X11620	M_2400_2599_DS_SDRTH_2morS	2400_2599_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_2_or_more_storeys	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: 2 or more storeys
X11621	M_2400_2599_DS_SDRTH_T	2400_2599_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_Total	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: Total
X11622	M_2400_2599_DS_F_1or2_SB	2400_2599_Dwelling_structure_Flat_unit_or_apartment_In_a_1_or_2_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 1 or 2 storey block
X11623	M_2400_2599_DS_F_3SB	2400_2599_Dwelling_structure_Flat_unit_or_apartment_In_a_3_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 3 storey block
X11624	M_2400_2599_DS_F_4moSB	2400_2599_Dwelling_structure_Flat_unit_or_apartment_In_a_4_or_more_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 4 or more storey block
X11625	M_2400_2599_DS_F_AttH	2400_2599_Dwelling_structure_Flat_unit_or_apartment_Attached_to_a_house	X24A	X24	Dwelling structure: Flat\ unit or apartment: Attached to a house
X11626	M_2400_2599_DS_F_T	2400_2599_Dwelling_structure_Flat_unit_or_apartment_Total	X24A	X24	Dwelling structure: Flat\ unit or apartment: Total
X11627	M_2400_2599_DS_OD	2400_2599_Dwelling_structure_Other_dwelling	X24A	X24	Dwelling structure: Other dwelling
X11628	M_2400_2599_DS_NS	2400_2599_Dwelling_structure_not_stated	X24A	X24	Dwelling structure: Dwelling structure not stated
X11629	M_2400_2599_T	2400_2599_Total	X24A	X24	Total
X11630	M_2600_2999_DS_SH	2600_2999_Dwelling_structure_Separate_house	X24A	X24	Dwelling structure: Separate house
X11631	M_2600_2999_DS_SDRTH_1S	2600_2999_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_1_storey	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: 1 storey
X11632	M_2600_2999_DS_SDRTH_2morS	2600_2999_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_2_or_more_storeys	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: 2 or more storeys
X11633	M_2600_2999_DS_SDRTH_T	2600_2999_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_Total	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: Total
X11634	M_2600_2999_DS_F_1or2_SB	2600_2999_Dwelling_structure_Flat_unit_or_apartment_In_a_1_or_2_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 1 or 2 storey block
X11635	M_2600_2999_DS_F_3SB	2600_2999_Dwelling_structure_Flat_unit_or_apartment_In_a_3_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 3 storey block
X11636	M_2600_2999_DS_F_4moSB	2600_2999_Dwelling_structure_Flat_unit_or_apartment_In_a_4_or_more_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 4 or more storey block
X11637	M_2600_2999_DS_F_AttH	2600_2999_Dwelling_structure_Flat_unit_or_apartment_Attached_to_a_house	X24A	X24	Dwelling structure: Flat\ unit or apartment: Attached to a house
X11638	M_2600_2999_DS_F_T	2600_2999_Dwelling_structure_Flat_unit_or_apartment_Total	X24A	X24	Dwelling structure: Flat\ unit or apartment: Total
X11639	M_2600_2999_DS_OD	2600_2999_Dwelling_structure_Other_dwelling	X24A	X24	Dwelling structure: Other dwelling
X11640	M_2600_2999_DS_NS	2600_2999_Dwelling_structure_not_stated	X24A	X24	Dwelling structure: Dwelling structure not stated
X11641	M_2600_2999_T	2600_2999_Total	X24A	X24	Total
X11642	M_3000_3999_DS_SH	3000_3999_Dwelling_structure_Separate_house	X24A	X24	Dwelling structure: Separate house
X11643	M_3000_3999_DS_SDRTH_1S	3000_3999_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_1_storey	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: 1 storey
X11644	M_3000_3999_DS_SDRTH_2morS	3000_3999_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_2_or_more_storeys	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: 2 or more storeys
X11645	M_3000_3999_DS_SDRTH_T	3000_3999_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_Total	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: Total
X11646	M_3000_3999_DS_F_1or2_SB	3000_3999_Dwelling_structure_Flat_unit_or_apartment_In_a_1_or_2_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 1 or 2 storey block
X11647	M_3000_3999_DS_F_3SB	3000_3999_Dwelling_structure_Flat_unit_or_apartment_In_a_3_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 3 storey block
X11648	M_3000_3999_DS_F_4moSB	3000_3999_Dwelling_structure_Flat_unit_or_apartment_In_a_4_or_more_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 4 or more storey block
X11649	M_3000_3999_DS_F_AttH	3000_3999_Dwelling_structure_Flat_unit_or_apartment_Attached_to_a_house	X24A	X24	Dwelling structure: Flat\ unit or apartment: Attached to a house
X11650	M_3000_3999_DS_F_T	3000_3999_Dwelling_structure_Flat_unit_or_apartment_Total	X24A	X24	Dwelling structure: Flat\ unit or apartment: Total
X11651	M_3000_3999_DS_OD	3000_3999_Dwelling_structure_Other_dwelling	X24A	X24	Dwelling structure: Other dwelling
X11652	M_3000_3999_DS_NS	3000_3999_Dwelling_structure_not_stated	X24A	X24	Dwelling structure: Dwelling structure not stated
X11653	M_3000_3999_T	3000_3999_Total	X24A	X24	Total
X11654	M_4000_4999_DS_SH	4000_4999_Dwelling_structure_Separate_house	X24A	X24	Dwelling structure: Separate house
X11655	M_4000_4999_DS_SDRTH_1S	4000_4999_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_1_storey	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: 1 storey
X11656	M_4000_4999_DS_SDRTH_2morS	4000_4999_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_2_or_more_storeys	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: 2 or more storeys
X11657	M_4000_4999_DS_SDRTH_T	4000_4999_Dwelling_structure_Semi_detached_row_or_terrace_house_townhouse_etc_with_Total	X24A	X24	Dwelling structure: Semi-detached\ row or terrace house\ townhouse etc: Total
X11658	M_4000_4999_DS_F_1or2_SB	4000_4999_Dwelling_structure_Flat_unit_or_apartment_In_a_1_or_2_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 1 or 2 storey block
X11659	M_4000_4999_DS_F_3SB	4000_4999_Dwelling_structure_Flat_unit_or_apartment_In_a_3_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 3 storey block
X11660	M_4000_4999_DS_F_4moSB	4000_4999_Dwelling_structure_Flat_unit_or_apartment_In_a_4_or_more_storey_block	X24A	X24	Dwelling structure: Flat\ unit or apartment: In a 4 or more storey block
X11661	M_4000_4999_DS_F_AttH	4000_4999_Dwelling_structure_Flat_unit_or_apartment_Attached_to_a_house	X24A	X24	Dwelling structure: Flat\ unit or apartment: Attached to a house
X11662	M_4000_4999_DS_F_T	4000_4999_Dwelling_structure_Flat_unit_or_apartment_Total	X24B	X24	Dwelling structure: Flat\ unit or apartment: Total
